step,sps,policy_loss,value_loss,mi_loss,div_loss,kl_loss,score,mean_return,ego_enc_delta,partner_enc_delta,road_enc_delta,role_std,role_norm
341311488,65551.1,-0.006011,0.267085,0.00027,-0.402344,0.0,0.5762,-0.0034,0.006125,0.004701,0.004459,0.543498,1.410341
342097920,65578.6,0.000543,0.259821,0.000272,-0.410156,0.0,0.5751,-0.0049,0.00537,0.005334,0.005743,0.519248,1.360704
342884352,65598.3,-0.005873,0.263431,0.000288,-0.429688,0.0,0.5736,-0.0072,0.008798,0.008636,0.008085,0.525464,1.305714
343670784,65618.3,0.003043,0.248148,0.000275,-0.435547,0.0,0.5721,-0.0096,0.006395,0.006431,0.005756,0.580955,1.392282
344457216,65589.0,-0.004758,0.224593,0.000285,-0.386719,0.0,0.5727,-0.0096,0.004996,0.005732,0.004353,0.634553,1.406009
345243648,65605.0,-0.006517,0.209513,0.000274,-0.394531,0.0,0.5738,-0.0067,0.009911,0.008497,0.007487,0.586161,1.564503
346030080,65628.3,-0.003719,0.213069,0.00026,-0.4375,0.0,0.5746,-0.004,0.010409,0.009389,0.007981,0.516295,1.440528
346816512,65594.1,0.005824,0.23662,0.000264,-0.414062,0.0,0.5769,0.0006,0.00829,0.007544,0.007567,0.485133,1.299738
347602944,65615.4,-0.00373,0.232673,0.00025,-0.412109,0.0,0.5787,0.0044,0.007251,0.007467,0.007854,0.534667,1.24769
348389376,65636.2,-0.003644,0.217179,0.000253,-0.417969,0.0,0.5807,0.0113,0.008896,0.008335,0.007387,0.552021,1.239928
349175808,65661.4,-0.000319,0.236309,0.00025,-0.410156,0.0,0.5825,0.0187,0.008084,0.008381,0.006602,0.590083,1.333925
349962240,65558.0,0.001251,0.262071,0.000265,-0.402344,0.0,0.5834,0.0219,0.009512,0.008561,0.006781,0.550752,1.434374
350748672,65579.6,-0.002121,0.254643,0.000288,-0.439453,0.0,0.5843,0.0244,0.00987,0.008575,0.006707,0.539139,1.517079
351535104,65596.4,-0.003238,0.235162,0.000284,-0.462891,0.0,0.5855,0.0294,0.009189,0.009038,0.008122,0.575078,1.349602
352321536,65559.8,-0.000797,0.222787,0.000281,-0.416016,0.0,0.5858,0.0329,0.005146,0.005223,0.004608,0.603656,1.375993
353107968,65579.1,-0.001267,0.198482,0.000271,-0.417969,0.0,0.5884,0.0425,0.00756,0.006231,0.006639,0.638192,1.453917
353894400,65593.3,0.00117,0.187955,0.000273,-0.402344,0.0,0.5918,0.0532,0.008753,0.008144,0.007739,0.583944,1.574499
354680832,65617.5,0.003307,0.210727,0.000274,-0.400391,0.0,0.5945,0.0607,0.008528,0.006989,0.006686,0.567652,1.44936
355467264,65580.3,-0.006072,0.227759,0.000281,-0.451172,0.0,0.5975,0.0694,0.008193,0.007372,0.006784,0.606359,1.429823
356253696,65601.3,-0.001214,0.236378,0.000291,-0.480469,0.0,0.5997,0.0752,0.010517,0.006634,0.006366,0.618801,1.410586
357040128,65622.8,0.002513,0.209812,0.000281,-0.445312,0.0,0.6019,0.0817,0.009214,0.007673,0.006683,0.718821,1.400243
357826560,65593.7,0.006933,0.239797,0.000274,-0.429688,0.0,0.6036,0.0881,0.009431,0.008401,0.006333,0.740204,1.514217
358612992,65611.9,-0.005218,0.246761,0.000295,-0.427734,0.0,0.6053,0.0934,0.008304,0.008941,0.008131,0.624864,1.515015
359399424,65632.7,-0.00261,0.235666,0.000296,-0.416016,0.0,0.6068,0.0993,0.007205,0.008491,0.00667,0.607738,1.418615
360185856,65647.9,-0.002857,0.237224,0.000313,-0.441406,0.0,0.6084,0.1045,0.007467,0.006241,0.005703,0.58851,1.452038
360972288,65612.3,-0.003955,0.221306,0.000309,-0.429688,0.0,0.6098,0.1098,0.006683,0.006187,0.005033,0.590328,1.379051
361758720,65630.9,-0.002368,0.22433,0.000309,-0.398438,0.0,0.6124,0.1154,0.008953,0.009699,0.007394,0.611627,1.410046
362545152,65649.9,-0.003993,0.208496,0.0003,-0.416016,0.0,0.6139,0.12,0.008195,0.006206,0.005557,0.651485,1.564506
363331584,65671.0,0.000896,0.238735,0.00029,-0.421875,0.0,0.6157,0.1259,0.007958,0.007619,0.006269,0.633845,1.50453
364118016,65645.6,-0.003901,0.191855,0.000282,-0.398438,0.0,0.6178,0.1316,0.009555,0.010238,0.007817,0.590721,1.462182
364904448,65667.5,-0.001122,0.197879,0.000273,-0.425781,0.0,0.6202,0.1364,0.009236,0.00828,0.007384,0.622225,1.486375
365690880,65686.8,0.003591,0.20159,0.00026,-0.4375,0.0,0.6233,0.1428,0.008559,0.005136,0.004207,0.623778,1.409307
366477312,65657.6,-0.002838,0.204645,0.000255,-0.431641,0.0,0.6243,0.1463,0.008468,0.004446,0.004305,0.606643,1.424936
367263744,65677.7,-0.004,0.196456,0.000267,-0.417969,0.0,0.6248,0.1524,0.007743,0.006703,0.005747,0.569206,1.40604
368050176,65698.0,-0.001963,0.207293,0.000277,-0.425781,0.0,0.6256,0.1579,0.010614,0.010138,0.008778,0.609439,1.462937
368836608,65718.5,-0.009135,0.203919,0.000286,-0.445312,0.0,0.6274,0.1635,0.01026,0.008217,0.007019,0.60671,1.479365
369623040,65691.3,-0.00466,0.248349,0.000304,-0.416016,0.0,0.6292,0.168,0.006396,0.005977,0.004971,0.608088,1.346037
370409472,65712.4,-0.001804,0.239717,0.000285,-0.421875,0.0,0.6309,0.1718,0.005545,0.004956,0.004356,0.644678,1.463028
371195904,65733.4,0.000178,0.278101,0.000298,-0.421875,0.0,0.6322,0.1746,0.007522,0.007068,0.006207,0.60761,1.465612
371982336,65710.3,-0.000221,0.269291,0.000303,-0.425781,0.0,0.6337,0.1788,0.009593,0.008671,0.007301,0.603266,1.506017
372768768,65731.1,0.002065,0.228956,0.000301,-0.40625,0.0,0.6343,0.1819,0.010499,0.009572,0.008208,0.633569,1.501833
373555200,65752.8,-0.000564,0.210983,0.00029,-0.457031,0.0,0.6345,0.1829,0.008205,0.007255,0.006069,0.653393,1.467579
374341632,65775.5,-0.004955,0.240314,0.000296,-0.451172,0.0,0.6346,0.1823,0.006204,0.005579,0.005433,0.723772,1.385495
375128064,65737.7,-0.00131,0.274207,0.000297,-0.425781,0.0,0.6341,0.1805,0.00615,0.005196,0.005025,0.569661,1.437323
375914496,65756.0,-0.000423,0.319038,0.000307,-0.427734,0.0,0.6338,0.1782,0.005956,0.005552,0.005453,0.605058,1.490013
376700928,65773.9,-0.004575,0.246517,0.000294,-0.466797,0.0,0.6329,0.1737,0.007323,0.006721,0.006494,0.625122,1.504271
377487360,65744.6,-0.000489,0.249691,0.000305,-0.445312,0.0,0.6323,0.1698,0.010148,0.006932,0.006935,0.721416,1.53131
378273792,65766.1,-0.001902,0.226097,0.000322,-0.4375,0.0,0.6339,0.1714,0.015008,0.009288,0.009097,0.727423,1.511369
379060224,65787.2,-0.000567,0.235617,0.000316,-0.423828,0.0,0.6356,0.1733,0.010106,0.006209,0.005884,0.663899,1.479909
379846656,65808.4,-0.003059,0.224667,0.000303,-0.453125,0.0,0.6367,0.1748,0.005458,0.004141,0.004054,0.64498,1.599855
380633088,65776.5,-0.001071,0.246707,0.000318,-0.425781,0.0,0.6376,0.1755,0.009845,0.006502,0.005719,0.667973,1.559453
381419520,65795.1,0.000171,0.208757,0.000302,-0.429688,0.0,0.6378,0.1746,0.008251,0.005424,0.005985,0.727407,1.660186
382205952,65812.6,-0.003368,0.215544,0.000298,-0.447266,0.0,0.6371,0.1714,0.010498,0.007028,0.007091,0.751894,1.52773
382992384,65779.2,-0.00205,0.216109,0.000306,-0.429688,0.0,0.6365,0.1694,0.009728,0.005375,0.005011,0.69645,1.606501
383778816,65796.5,-0.003975,0.227698,0.000311,-0.412109,0.0,0.6373,0.172,0.013213,0.008523,0.009612,0.589222,1.574135
384565248,65807.2,-0.006572,0.204029,0.000302,-0.410156,0.0,0.6377,0.1723,0.008016,0.006459,0.007214,0.583593,1.51061
385351680,65822.1,-0.002598,0.20679,0.000307,-0.419922,0.0,0.6381,0.1729,0.009049,0.008593,0.007809,0.599153,1.551428
386138112,65724.7,-0.002866,0.200229,0.000288,-0.414062,0.0,0.6392,0.1766,0.008226,0.008599,0.008254,0.660781,1.469777
386924544,65740.9,-0.002443,0.19406,0.000262,-0.410156,0.0,0.6397,0.1795,0.009313,0.008115,0.007744,0.689333,1.529414
387710976,65756.9,-0.003488,0.180661,0.000252,-0.419922,0.0,0.6401,0.1815,0.008514,0.007136,0.006472,0.644624,1.63323
388497408,65771.3,-0.001225,0.204242,0.000258,-0.445312,0.0,0.6403,0.1858,0.005682,0.005346,0.004448,0.656577,1.674594
389283840,65744.9,0.00652,0.210939,0.00028,-0.417969,0.0,0.6402,0.1886,0.008208,0.007115,0.00634,0.642471,1.509865
390070272,65763.8,-0.002949,0.183567,0.00029,-0.431641,0.0,0.6401,0.1909,0.010175,0.009001,0.006999,0.651447,1.524919
390856704,65783.6,-0.003835,0.17959,0.000287,-0.460938,0.0,0.6408,0.1927,0.007089,0.005483,0.004985,0.71624,1.469863
391643136,65753.6,0.00207,0.220823,0.000297,-0.419922,0.0,0.6418,0.1946,0.008838,0.005498,0.004861,0.660633,1.557943
392429568,65771.7,0.000175,0.183903,0.000309,-0.429688,0.0,0.6406,0.1927,0.013215,0.009282,0.009001,0.639618,1.53743
393216000,65789.3,-0.002273,0.193761,0.0003,-0.423828,0.0,0.6397,0.1927,0.010873,0.007272,0.006686,0.606889,1.417436
394002432,65808.8,-0.005676,0.194546,0.000307,-0.427734,0.0,0.639,0.1911,0.008875,0.007891,0.006782,0.636152,1.530828
394788864,65743.3,-0.003151,0.182792,0.000323,-0.400391,0.0,0.6392,0.1911,0.01031,0.009002,0.008044,0.687004,1.533702
395575296,65758.6,-0.006814,0.19212,0.000312,-0.457031,0.0,0.6394,0.1913,0.007391,0.007748,0.005903,0.75396,1.690472
396361728,65776.1,-0.002778,0.194029,0.000302,-0.451172,0.0,0.6393,0.1918,0.007828,0.007847,0.006113,0.702111,1.62136
397148160,65746.0,-0.00144,0.199936,0.000313,-0.423828,0.0,0.6388,0.1925,0.0062,0.006928,0.004829,0.608784,1.644185
397934592,65766.4,0.004513,0.184844,0.000309,-0.400391,0.0,0.6401,0.1972,0.009238,0.010613,0.007935,0.659278,1.633831
398721024,65786.2,0.006849,0.188597,0.000318,-0.378906,0.0,0.6418,0.203,0.004599,0.005559,0.004316,0.689289,1.612196
399507456,65801.4,-0.003101,0.178089,0.000327,-0.392578,0.0,0.6437,0.2087,0.010541,0.00775,0.006053,0.737965,1.697068
400293888,65773.5,-0.00451,0.189188,0.000306,-0.396484,0.0,0.6448,0.211,0.007814,0.008786,0.008727,0.691757,1.856935
401080320,65791.8,0.004272,0.186375,0.000307,-0.414062,0.0,0.646,0.2143,0.008515,0.008647,0.007942,0.700058,1.887014
401866752,65805.7,9.7e-05,0.17332,0.000285,-0.419922,0.0,0.6473,0.2179,0.008019,0.008837,0.009844,0.740717,1.849536
402653184,65777.5,-0.003977,0.179224,0.000298,-0.416016,0.0,0.6492,0.2239,0.007324,0.007905,0.006624,0.78322,1.805066
403439616,65792.7,-0.00162,0.169615,0.00031,-0.392578,0.0,0.6512,0.2315,0.007154,0.006798,0.007161,0.767178,1.824836
404226048,65805.9,-0.003713,0.175623,0.000296,-0.386719,0.0,0.6527,0.2396,0.009539,0.006949,0.006243,0.763317,1.836273
405012480,65825.0,-0.000838,0.204535,0.000298,-0.386719,0.0,0.6529,0.2434,0.009281,0.007762,0.005953,0.736316,1.868131
405798912,65794.7,-0.002391,0.205878,0.000293,-0.412109,0.0,0.6528,0.2477,0.007882,0.007965,0.006674,0.761047,1.882316
406585344,65813.2,0.001835,0.173715,0.000276,-0.455078,0.0,0.652,0.2509,0.009381,0.007594,0.007569,0.746405,1.759375
407371776,65831.9,-0.004085,0.188419,0.000274,-0.441406,0.0,0.6513,0.2518,0.008877,0.006436,0.006519,0.741676,1.576935
408158208,65807.9,-0.000898,0.184998,0.000277,-0.4375,0.0,0.651,0.2535,0.009995,0.008174,0.006605,0.765582,1.825291
408944640,65827.4,-0.001622,0.188726,0.00028,-0.380859,0.0,0.6506,0.2557,0.007489,0.00722,0.007036,0.708443,1.760485
409731072,65846.3,0.000305,0.178857,0.000286,-0.40625,0.0,0.6509,0.2572,0.007565,0.007177,0.006916,0.633591,1.785487
410517504,65865.9,0.007795,0.174132,0.000278,-0.410156,0.0,0.651,0.2586,0.009137,0.007783,0.00644,0.646824,1.694398
411303936,65837.6,-0.003606,0.201473,0.000289,-0.421875,0.0,0.6506,0.2587,0.006387,0.007602,0.006803,0.691945,1.638501
412090368,65850.7,-0.001194,0.187633,0.000275,-0.416016,0.0,0.6498,0.2607,0.008598,0.007285,0.00594,0.716445,1.554568
412876800,65868.4,0.003869,0.172856,0.000267,-0.417969,0.0,0.6496,0.2642,0.005656,0.005951,0.005344,0.707147,1.795197
413663232,65881.9,0.002001,0.176048,0.000271,-0.435547,0.0,0.6494,0.2656,0.006348,0.008415,0.006573,0.692407,1.776397
414449664,65858.9,0.00283,0.187728,0.000265,-0.425781,0.0,0.6495,0.2673,0.007651,0.00834,0.007155,0.768477,1.835518
415236096,65876.2,0.002979,0.185008,0.000271,-0.427734,0.0,0.6497,0.2697,0.008905,0.009252,0.006999,0.801613,1.834415
416022528,65894.1,-0.000453,0.135095,0.000266,-0.423828,0.0,0.65,0.2719,0.00777,0.007913,0.006561,0.805564,1.76081
416808960,65868.7,-0.001692,0.172026,0.00027,-0.423828,0.0,0.6502,0.2729,0.006664,0.006211,0.00526,0.767334,1.8607
417595392,65886.7,0.002018,0.188989,0.000286,-0.439453,0.0,0.6506,0.273,0.010179,0.0086,0.008427,0.719683,1.868686
418381824,65903.3,0.001878,0.177397,0.000294,-0.416016,0.0,0.6504,0.2741,0.009826,0.008001,0.007641,0.756115,1.774283
419168256,65916.5,0.00372,0.172646,0.000296,-0.427734,0.0,0.65,0.2743,0.007466,0.007479,0.007049,0.714887,1.696675
419954688,65895.0,-0.002969,0.161236,0.000291,-0.408203,0.0,0.6501,0.277,0.004619,0.004712,0.004639,0.686279,1.53804
420741120,65914.3,-0.001715,0.144915,0.000287,-0.419922,0.0,0.6511,0.2802,0.009542,0.008276,0.007564,0.733108,1.642845
421527552,65924.9,0.000288,0.149827,0.000272,-0.419922,0.0,0.6518,0.2833,0.009052,0.007834,0.006982,0.72344,1.872643
422313984,65889.9,-0.009069,0.14958,0.000283,-0.417969,0.0,0.6526,0.2878,0.006998,0.005739,0.004685,0.708317,1.766361
423100416,65907.1,-0.000518,0.162163,0.000289,-0.40625,0.0,0.6543,0.2926,0.00846,0.006556,0.006564,0.707642,1.801514
423886848,65925.0,-0.000737,0.149976,0.000289,-0.400391,0.0,0.6563,0.2972,0.008113,0.007036,0.00609,0.712409,1.640682
424673280,65942.5,-0.002769,0.154465,0.000276,-0.369141,0.0,0.6578,0.3009,0.007853,0.006096,0.005624,0.69128,1.630051
425459712,65913.6,-0.00846,0.162527,0.000295,-0.384766,0.0,0.6581,0.3025,0.007856,0.007075,0.008141,0.622446,1.82139
426246144,65930.4,0.00111,0.158118,0.00032,-0.390625,0.0,0.6588,0.3038,0.010828,0.008618,0.008672,0.619312,1.776674
427032576,65946.6,0.00024,0.149025,0.000326,-0.417969,0.0,0.6597,0.3066,0.007279,0.008109,0.007651,0.588147,1.615258
427819008,65922.4,-0.011214,0.140209,0.000311,-0.412109,0.0,0.6596,0.3092,0.008043,0.007982,0.006648,0.659474,1.467288
428605440,65941.5,-0.000103,0.171051,0.000309,-0.431641,0.0,0.6601,0.3112,0.008718,0.007426,0.006665,0.747545,1.553594
429391872,65959.3,-0.0008,0.162125,0.000289,-0.445312,0.0,0.6602,0.3132,0.008022,0.007362,0.005984,0.718478,1.578297
430178304,65970.8,-0.00108,0.165025,0.000291,-0.443359,0.0,0.6603,0.3141,0.006069,0.00525,0.004837,0.682275,1.625349
430964736,65948.2,-0.004862,0.169531,0.000296,-0.427734,0.0,0.6603,0.3153,0.007879,0.007035,0.0064,0.65223,1.6483
431751168,65966.1,-0.00172,0.149457,0.000304,-0.4375,0.0,0.6608,0.3175,0.007535,0.008816,0.00791,0.739379,1.732325
432537600,65980.6,0.000429,0.14858,0.000294,-0.449219,0.0,0.662,0.3203,0.007104,0.007066,0.006817,0.821646,1.701886
433324032,65954.3,0.005215,0.152686,0.000294,-0.464844,0.0,0.6633,0.3246,0.007231,0.007866,0.007024,0.920897,1.856318
434110464,65972.2,-0.002616,0.162976,0.000321,-0.46875,0.0,0.6642,0.3273,0.008045,0.007473,0.007566,0.694773,1.681033
434896896,65991.0,-0.001178,0.175044,0.000316,-0.441406,0.0,0.6649,0.3289,0.008956,0.007469,0.007011,0.658076,1.666782
435683328,66009.9,-0.006751,0.133958,0.000318,-0.417969,0.0,0.6661,0.3328,0.008201,0.006966,0.006278,0.674277,1.721418
436469760,65984.9,0.001396,0.166754,0.000321,-0.433594,0.0,0.6673,0.3345,0.012975,0.007794,0.006947,0.78458,1.699767
437256192,66000.4,-0.004434,0.149831,0.000302,-0.427734,0.0,0.6684,0.337,0.012134,0.008997,0.008051,0.819641,1.691997
438042624,66017.1,-0.001061,0.173682,0.000294,-0.417969,0.0,0.6689,0.34,0.010323,0.00738,0.006107,0.651368,1.748039
438829056,66032.3,-0.006075,0.162107,0.000307,-0.433594,0.0,0.6701,0.3428,0.008225,0.006051,0.00604,0.669618,1.718183
439615488,65998.3,-0.001107,0.175342,0.000297,-0.402344,0.0,0.6718,0.3454,0.00914,0.010485,0.0086,0.628124,1.596285
440401920,66011.5,-0.002406,0.151894,0.00029,-0.435547,0.0,0.6732,0.3478,0.009089,0.008537,0.007613,0.71833,1.663257
441188352,66028.9,-0.004484,0.161543,0.000305,-0.425781,0.0,0.6745,0.3486,0.008994,0.00913,0.007242,0.781848,1.704121
441974784,66006.5,0.003543,0.166818,0.000291,-0.470703,0.0,0.6756,0.3501,0.009335,0.008318,0.007078,0.75531,1.813333
442761216,66021.3,-0.003505,0.139018,0.000278,-0.458984,0.0,0.6759,0.3518,0.007987,0.008576,0.00714,0.834198,1.870518
443547648,66037.0,-0.006489,0.129513,0.000279,-0.443359,0.0,0.6762,0.3539,0.0081,0.008285,0.006695,0.769707,1.803102
444334080,66053.4,-0.001612,0.135307,0.000293,-0.451172,0.0,0.6764,0.3545,0.007272,0.008307,0.007628,0.771229,1.75514
445120512,66031.3,-0.004151,0.159298,0.000319,-0.408203,0.0,0.677,0.3558,0.006429,0.006989,0.008682,0.771428,1.579848
445906944,66049.5,-0.005244,0.156507,0.000323,-0.417969,0.0,0.6768,0.3553,0.006758,0.006896,0.007028,0.751298,1.655763
446693376,66068.1,0.003383,0.165633,0.000328,-0.410156,0.0,0.6771,0.3559,0.006683,0.005775,0.007259,0.707623,1.847553
447479808,66044.9,-0.003464,0.167041,0.000323,-0.464844,0.0,0.6784,0.3579,0.008299,0.007073,0.008123,0.779365,1.899438
448266240,66059.8,-0.005505,0.148263,0.000294,-0.474609,0.0,0.6788,0.3576,0.009198,0.009303,0.008767,0.87348,1.878112
449052672,66075.3,-0.001582,0.146087,0.000293,-0.455078,0.0,0.6788,0.3575,0.006774,0.007447,0.006632,0.867362,1.853275
449839104,66091.4,-0.002727,0.14537,0.000285,-0.433594,0.0,0.6787,0.3569,0.008479,0.006965,0.006917,0.870546,1.831342
450625536,66065.2,-0.002206,0.150494,0.000299,-0.412109,0.0,0.6786,0.3567,0.007966,0.007377,0.007956,0.759826,1.998156
451411968,66074.0,-0.004614,0.127413,0.000308,-0.423828,0.0,0.6781,0.357,0.0074,0.008454,0.008564,0.749354,1.974959
452198400,66090.2,-0.006206,0.136945,0.000318,-0.40625,0.0,0.6778,0.3579,0.008275,0.008141,0.007697,0.711318,1.886714
452984832,66069.8,0.001108,0.123618,0.000324,-0.380859,0.0,0.6781,0.3593,0.007872,0.007095,0.006303,0.702929,1.827926
453771264,66083.9,-0.003338,0.143118,0.000321,-0.388672,0.0,0.6773,0.3581,0.006516,0.006214,0.006616,0.777604,1.787426
454557696,66094.2,0.003719,0.170636,0.000327,-0.435547,0.0,0.6762,0.356,0.007369,0.006704,0.00685,0.844153,1.89199
455344128,66106.8,-0.002762,0.200904,0.00033,-0.464844,0.0,0.6749,0.353,0.007792,0.007274,0.006652,0.700655,1.789255
456130560,66079.0,-0.000293,0.203956,0.000324,-0.470703,0.0,0.6741,0.3497,0.007428,0.007194,0.006485,0.785985,1.878872
456916992,66093.7,-0.007424,0.161685,0.000304,-0.449219,0.0,0.6736,0.3501,0.008111,0.00857,0.007379,0.904267,1.904078
457703424,66104.3,0.004306,0.163331,0.000305,-0.460938,0.0,0.6734,0.3502,0.008436,0.00842,0.007527,0.984441,1.933497
458489856,66080.8,-0.002101,0.164474,0.000297,-0.498047,0.0,0.6737,0.3513,0.008459,0.006654,0.005864,1.02789,1.940194
459276288,66098.4,-0.004664,0.159582,0.000299,-0.460938,0.0,0.6735,0.3522,0.006229,0.006435,0.006978,0.888822,1.894095
460062720,66115.5,0.000771,0.161072,0.000312,-0.472656,0.0,0.6732,0.3525,0.008246,0.008443,0.007697,0.839313,1.987986
460849152,66127.3,0.005779,0.161452,0.000321,-0.427734,0.0,0.6735,0.3531,0.007148,0.00594,0.005644,0.936369,1.978944
461635584,66103.1,0.001562,0.167375,0.000324,-0.416016,0.0,0.6737,0.3534,0.01023,0.008429,0.006448,0.879444,1.974085
462422016,66118.0,-8.5e-05,0.158161,0.000318,-0.429688,0.0,0.6733,0.3534,0.008248,0.00885,0.007573,0.907145,1.973292
463208448,66133.7,-0.004335,0.145472,0.000312,-0.445312,0.0,0.6733,0.3541,0.006939,0.008349,0.006639,0.891338,2.048118
463994880,66149.3,0.000501,0.149866,0.000322,-0.445312,0.0,0.6732,0.3542,0.006937,0.007163,0.006278,0.841116,2.029564
464781312,66124.9,0.004915,0.167851,0.000339,-0.425781,0.0,0.673,0.3553,0.011154,0.008875,0.007914,0.799125,1.967354
465567744,66140.3,-0.002292,0.158589,0.000335,-0.427734,0.0,0.6735,0.3564,0.007221,0.007504,0.005838,0.797067,1.930105
466354176,66156.1,-0.004595,0.147474,0.000333,-0.419922,0.0,0.6738,0.3577,0.008345,0.007345,0.006193,0.833159,1.887994
467140608,66066.6,-0.002035,0.137772,0.000313,-0.410156,0.0,0.6731,0.3594,0.009164,0.007368,0.006823,0.847626,1.890552
467927040,66081.8,0.003602,0.161273,0.000312,-0.425781,0.0,0.6726,0.3604,0.008827,0.007592,0.00839,0.740047,1.887958
468713472,66097.7,-0.004384,0.142537,0.000315,-0.441406,0.0,0.6728,0.3632,0.006406,0.00653,0.006251,0.711562,1.808674
469499904,66114.0,0.001764,0.164201,0.00032,-0.402344,0.0,0.6722,0.3642,0.005279,0.005338,0.005333,0.787504,1.864997
470286336,66088.2,-0.006642,0.16577,0.000354,-0.431641,0.0,0.672,0.3635,0.010047,0.009268,0.008617,0.834269,1.883451
471072768,66103.2,0.000799,0.162628,0.00037,-0.439453,0.0,0.6719,0.3623,0.010034,0.00771,0.007287,0.829427,1.741556
471859200,66116.1,0.003577,0.15288,0.000367,-0.453125,0.0,0.6722,0.3615,0.006577,0.005932,0.005999,0.77801,1.853563
472645632,66092.2,-0.005824,0.173511,0.000365,-0.447266,0.0,0.6721,0.3609,0.005099,0.004482,0.004636,0.803661,1.813904
473432064,66107.4,0.00679,0.177487,0.000343,-0.433594,0.0,0.6723,0.3615,0.007233,0.008322,0.007766,0.814663,1.905191
474218496,66123.0,-0.003701,0.148335,0.000333,-0.435547,0.0,0.6723,0.3632,0.004987,0.005511,0.005083,0.817054,1.847405
475004928,66133.0,0.001708,0.143821,0.000334,-0.421875,0.0,0.6721,0.3637,0.005039,0.006527,0.006547,0.896089,1.951749
475791360,66017.3,-0.005843,0.158069,0.000325,-0.404297,0.0,0.671,0.3629,0.00765,0.00943,0.007489,0.809241,2.092621
476577792,66033.1,-0.002197,0.15964,0.000332,-0.412109,0.0,0.6704,0.3626,0.007371,0.0083,0.00729,0.77002,2.009405
477364224,66048.0,0.000654,0.154051,0.00031,-0.494141,0.0,0.6693,0.3616,0.008456,0.00786,0.006911,0.874546,2.052793
478150656,66022.5,0.008845,0.17197,0.000323,-0.494141,0.0,0.6686,0.3608,0.007445,0.006168,0.006344,1.042658,1.918758
478937088,66036.0,-0.002241,0.168565,0.000325,-0.482422,0.0,0.6658,0.3563,0.009711,0.00749,0.008456,1.007238,1.887233
479723520,66049.8,0.005542,0.199668,0.000343,-0.490234,0.0,0.6638,0.3507,0.006186,0.006282,0.006499,1.033378,1.942959
480509952,66067.9,-0.005084,0.205177,0.000343,-0.482422,0.0,0.662,0.3459,0.010244,0.007068,0.007285,0.861786,2.10944
481296384,66041.2,0.003247,0.258932,0.000355,-0.488281,0.0,0.66,0.3393,0.00736,0.005235,0.005445,0.916134,1.998631
482082816,66053.9,-0.004795,0.222694,0.000352,-0.503906,0.0,0.658,0.3333,0.008481,0.00655,0.006837,0.970627,1.993953
482869248,66066.5,0.002903,0.202612,0.000346,-0.460938,0.0,0.6563,0.3294,0.00722,0.007705,0.007483,0.991409,2.030471
483655680,66045.5,-0.005076,0.196456,0.000351,-0.476562,0.0,0.6551,0.3271,0.008474,0.00646,0.006763,0.984682,1.999319
484442112,66061.1,-0.005144,0.20043,0.00033,-0.443359,0.0,0.6536,0.3248,0.010392,0.008099,0.009839,0.881017,2.116442
485228544,66075.7,-0.004187,0.184265,0.000328,-0.474609,0.0,0.6517,0.3209,0.006441,0.007659,0.00671,0.90328,2.02222
486014976,66089.8,-0.001816,0.177884,0.000323,-0.507812,0.0,0.6497,0.3178,0.008464,0.006959,0.006685,0.96263,2.110899
486801408,66067.0,-0.00825,0.149849,0.000339,-0.482422,0.0,0.6482,0.3154,0.00847,0.006987,0.007083,1.119516,2.128446
487587840,66076.2,0.002677,0.122644,0.000328,-0.443359,0.0,0.6471,0.3143,0.007153,0.005695,0.007373,1.035939,2.059103
488374272,66090.2,-0.005529,0.122935,0.000312,-0.443359,0.0,0.6455,0.3128,0.012413,0.007909,0.007821,0.94466,2.06977
489160704,66104.4,-0.006322,0.124087,0.000328,-0.472656,0.0,0.6444,0.3117,0.008708,0.006588,0.006825,0.873975,2.12927
489947136,66083.1,-0.001644,0.133781,0.000322,-0.494141,0.0,0.6435,0.3104,0.008721,0.007183,0.0082,0.941894,2.0167
490733568,66094.4,-0.008604,0.122457,0.000336,-0.507812,0.0,0.6433,0.3107,0.009995,0.006448,0.006965,1.034386,2.003192
491520000,66108.3,-0.004602,0.113745,0.000322,-0.496094,0.0,0.6427,0.3113,0.009368,0.005646,0.006468,1.050154,1.91912
492306432,66089.6,0.003102,0.126664,0.000328,-0.472656,0.0,0.6424,0.3119,0.009034,0.005525,0.005843,0.986741,2.010556
493092864,66105.2,-0.00068,0.127745,0.000318,-0.466797,0.0,0.6427,0.3139,0.007379,0.007268,0.007685,0.902546,2.042826
493879296,66119.6,-0.006987,0.117626,0.000306,-0.466797,0.0,0.6432,0.3174,0.008515,0.006401,0.006264,0.922452,2.0513
494665728,66135.6,0.001045,0.106317,0.000309,-0.46875,0.0,0.6437,0.319,0.008259,0.006482,0.007319,0.917483,2.015266
495452160,66108.4,-0.006633,0.12,0.000322,-0.4375,0.0,0.644,0.3204,0.009236,0.007226,0.008736,0.972382,2.006295
496238592,66121.7,-0.002472,0.126679,0.00031,-0.427734,0.0,0.6442,0.3205,0.008952,0.006536,0.007143,0.985362,2.075632
497025024,66135.3,-0.003502,0.123151,0.000304,-0.429688,0.0,0.6445,0.3216,0.010227,0.00779,0.008456,0.848268,2.176054
497811456,66105.0,-0.000694,0.140095,0.000316,-0.470703,0.0,0.6453,0.3232,0.006997,0.006889,0.007821,0.833907,2.105266
