step,sps,policy_loss,value_loss,mi_loss,div_loss,kl_loss,score,mean_return,ego_enc_delta,partner_enc_delta,road_enc_delta,role_std,role_norm,compliance_error
3030122496,6118989.4,-0.004865,0.036662,0.000876,-0.519531,0.0,0.98,1.0106,0.000823,0.000932,0.001336,2.154184,4.391437,0.00053383
3030908928,5993209.2,-0.006816,0.040117,0.000871,-0.53125,0.0,0.9797,1.0102,0.000791,0.001015,0.001232,2.221145,4.318517,0.00047653
3031695360,5760464.8,-0.000198,0.040604,0.000838,-0.539062,0.0,0.9798,1.0108,0.001021,0.000926,0.001547,2.296959,4.399159,0.00049407
3032481792,5649212.0,-0.001109,0.036108,0.000854,-0.527344,0.0,0.9798,1.011,0.000934,0.000809,0.001369,2.279124,4.250168,0.00049739
3033268224,5542475.4,0.001009,0.031331,0.000846,-0.523438,0.0,0.98,1.0112,0.00075,0.000788,0.001433,2.286113,4.182216,0.00048702
3034054656,5341857.0,0.00283,0.037334,0.000879,-0.542969,0.0,0.9802,1.0122,0.000656,0.000785,0.001141,2.25309,4.338943,0.00047758
3034841088,5241629.9,-0.000866,0.052983,0.000841,-0.53125,0.0,0.9803,1.0123,0.001078,0.000928,0.001241,2.161907,4.359064,0.00054715
3035627520,5144374.0,-0.009906,0.033954,0.000882,-0.527344,0.0,0.9805,1.0134,0.001068,0.000803,0.001367,2.236883,4.41526,0.00050537
3036413952,5052780.8,0.001333,0.04665,0.000895,-0.539062,0.0,0.9805,1.0137,0.00104,0.000863,0.00139,2.303889,4.271871,0.00050792
3037200384,4886090.3,-0.003024,0.038858,0.000913,-0.558594,0.0,0.9808,1.0147,0.000816,0.000768,0.001094,2.527291,4.455596,0.00045607
3037986816,4806095.0,-0.009521,0.03117,0.000888,-0.558594,0.0,0.981,1.0152,0.00081,0.000985,0.001205,2.555384,4.547584,0.00049609
3038773248,4725069.0,0.001366,0.037853,0.000877,-0.554688,0.0,0.9811,1.0156,0.000849,0.000745,0.001309,2.446327,4.585619,0.00047844
3039559680,4579430.7,0.00304,0.042091,0.000878,-0.558594,0.0,0.9811,1.0157,0.000704,0.000671,0.001334,2.453999,4.509109,0.00051335
3040346112,4510527.2,0.002765,0.041662,0.000854,-0.5625,0.0,0.9811,1.0151,0.001049,0.000923,0.00201,2.386568,4.519174,0.00045134
3041132544,4439033.4,0.001606,0.038833,0.000863,-0.554688,0.0,0.981,1.0147,0.001165,0.000795,0.001551,2.452567,4.50458,0.0004981
3041918976,4372587.8,-0.003768,0.034271,0.000846,-0.554688,0.0,0.9809,1.014,0.000797,0.001007,0.001261,2.47508,4.393826,0.00048467
3042705408,4252664.6,0.00142,0.054469,0.000838,-0.554688,0.0,0.981,1.0138,0.001066,0.001017,0.001487,2.332708,4.250868,0.00057298
3043491840,4191252.0,-0.00129,0.037047,0.000823,-0.546875,0.0,0.9809,1.0137,0.000839,0.001055,0.001567,2.309793,4.327301,0.00046078
3044278272,4134585.5,-0.006369,0.032214,0.000834,-0.542969,0.0,0.9809,1.0141,0.000694,0.000961,0.001554,2.29796,4.319672,0.00048792
3045064704,4030669.5,0.003055,0.040884,0.00089,-0.554688,0.0,0.9809,1.0149,0.000714,0.00082,0.001439,2.241206,4.343575,0.00052527
3045851136,3976756.9,-0.005457,0.032827,0.000873,-0.53125,0.0,0.9812,1.0158,0.00081,0.00099,0.001454,2.316917,4.29726,0.0005344
3046637568,3924337.4,0.000172,0.030181,0.000891,-0.53125,0.0,0.9811,1.0162,0.000743,0.000892,0.001362,2.41404,4.159791,0.00051992
3047424000,3875350.3,-0.005016,0.024616,0.000881,-0.539062,0.0,0.9813,1.017,0.000754,0.000866,0.001323,2.384339,4.377014,0.00052889
3048210432,3779692.1,0.002141,0.034917,0.000894,-0.554688,0.0,0.9814,1.0174,0.000673,0.00081,0.001077,2.209856,4.228311,0.00049011
3048996864,3729044.9,-0.001344,0.028969,0.000958,-0.542969,0.0,0.9812,1.0175,0.000818,0.000857,0.001399,2.325406,4.216487,0.00051267
3049783296,3683662.0,0.001505,0.072105,0.000828,-0.550781,0.0,0.9814,1.0177,0.001654,0.000896,0.001221,2.279691,4.277191,0.00057968
3050569728,3591288.2,0.005216,0.044438,0.000957,-0.554688,0.0,0.9816,1.0178,0.000888,0.001054,0.001217,2.685527,3.442196,0.00045534
3051356160,3547676.9,-0.006436,0.034474,0.000848,-0.550781,0.0,0.9814,1.0174,0.000965,0.000776,0.001497,2.35538,4.327404,0.00052081
3052142592,3507211.2,-0.004757,0.036475,0.000819,-0.550781,0.0,0.9812,1.0168,0.000918,0.000854,0.00146,2.291183,4.220459,0.0005995
3052929024,3465898.3,-0.002222,0.032416,0.000863,-0.542969,0.0,0.9813,1.0172,0.000921,0.000824,0.001561,2.227757,4.106678,0.00050389
3053715456,3380541.2,-0.003096,0.034135,0.000807,-0.5625,0.0,0.9814,1.0172,0.000822,0.000868,0.00113,2.334718,4.129021,0.00049952
3054501888,3344024.2,-0.000321,0.048284,0.000745,-0.558594,0.0,0.9814,1.0168,0.000765,0.000771,0.001547,2.392993,4.138549,0.000536
3055288320,3308395.8,-0.000519,0.038244,0.00077,-0.546875,0.0,0.9811,1.0158,0.000793,0.000847,0.001558,2.25718,4.28201,0.00046144
3056074752,3270177.9,-0.005144,0.030577,0.000783,-0.558594,0.0,0.9811,1.0156,0.000642,0.000831,0.001208,2.341497,4.289303,0.00047581
3056861184,3197944.1,0.00185,0.034231,0.000779,-0.5625,0.0,0.981,1.0154,0.000703,0.000892,0.001206,2.38757,4.307136,0.0004592
3057647616,3164319.0,0.008711,0.030833,0.000765,-0.550781,0.0,0.981,1.0156,0.000686,0.000866,0.00127,2.24334,4.405292,0.00046895
3058434048,3132187.1,-0.001206,0.024721,0.000781,-0.550781,0.0,0.9811,1.0165,0.00058,0.000827,0.001037,2.264508,4.305479,0.00050819
3059220480,3063142.5,-0.006093,0.036599,0.000816,-0.566406,0.0,0.9814,1.0173,0.000745,0.000771,0.001042,2.470077,4.52326,0.00050619
3060006912,3033348.3,-0.001924,0.032666,0.000817,-0.566406,0.0,0.9815,1.018,0.000806,0.000842,0.001246,2.546669,4.428607,0.00054231
3060793344,3003110.0,-0.008177,0.020513,0.000808,-0.558594,0.0,0.9816,1.0182,0.000687,0.000687,0.001173,2.58245,4.480361,0.00049152
3061579776,2972984.1,-0.005347,0.019561,0.000825,-0.558594,0.0,0.9819,1.0189,0.000664,0.000691,0.00113,2.404646,4.42006,0.00047084
3062366208,2917457.8,-0.001905,0.039449,0.000827,-0.558594,0.0,0.982,1.0192,0.000667,0.000688,0.000941,2.378209,4.210989,0.000536
3063152640,2889684.0,-0.005182,0.024311,0.000829,-0.535156,0.0,0.9817,1.0185,0.000641,0.000688,0.00114,2.440347,4.223889,0.0004719
3063939072,2863443.2,-0.001477,0.027322,0.00083,-0.535156,0.0,0.9819,1.0188,0.00073,0.000743,0.001049,2.20275,4.364086,0.00049613
3064725504,2812812.0,-0.00057,0.034972,0.000811,-0.554688,0.0,0.9818,1.0187,0.000735,0.000682,0.001006,2.512828,4.460956,0.00044714
3065511936,2786847.5,-0.00336,0.021894,0.000849,-0.5625,0.0,0.9819,1.019,0.000594,0.000862,0.001197,2.389183,4.431135,0.00046493
3066298368,2762116.8,-0.004654,0.0261,0.000875,-0.5625,0.0,0.9822,1.0197,0.000711,0.000897,0.001199,2.406921,4.354355,0.00051051
3067084800,2735500.4,0.002605,0.029555,0.000845,-0.5625,0.0,0.9823,1.02,0.00085,0.000833,0.001185,2.404496,4.296638,0.00051429
3067871232,2687466.9,0.003277,0.05258,0.000881,-0.570312,0.0,0.9823,1.02,0.000866,0.000757,0.001049,2.43281,4.453181,0.00056747
3068657664,2662747.4,0.000353,0.041611,0.000829,-0.570312,0.0,0.982,1.0192,0.000737,0.000776,0.001176,2.498815,4.391784,0.00053871
3069444096,2639628.7,-0.003995,0.041503,0.00087,-0.566406,0.0,0.9822,1.0194,0.00139,0.000867,0.001329,2.513227,4.50175,0.00052024
3070230528,2596833.4,-0.004597,0.032715,0.000862,-0.582031,0.0,0.9823,1.0195,0.000632,0.000567,0.001107,2.366475,4.367427,0.00051668
3071016960,2573497.2,-0.003275,0.02524,0.000872,-0.5625,0.0,0.9827,1.0204,0.000596,0.000792,0.00132,2.404932,4.214897,0.00056906
3071803392,2552759.2,0.00603,0.029266,0.000849,-0.5625,0.0,0.9829,1.0206,0.000695,0.000725,0.001116,2.539576,4.257975,0.00053421
3072589824,2532367.8,-0.002974,0.025557,0.000893,-0.558594,0.0,0.9832,1.0217,0.000647,0.000824,0.001098,2.417266,4.220314,0.00053087
3073376256,2490920.4,-0.00764,0.037753,0.000866,-0.566406,0.0,0.9834,1.0225,0.000777,0.000882,0.001295,2.361143,4.449216,0.0005576
3074162688,2471211.9,0.000479,0.037059,0.000848,-0.554688,0.0,0.9834,1.0226,0.000799,0.000814,0.00107,2.397979,4.414635,0.00048819
3074949120,2450727.6,-0.001087,0.034864,0.000815,-0.5625,0.0,0.9834,1.0225,0.000822,0.000865,0.001253,2.43682,4.345626,0.00049155
3075735552,2408875.3,0.0014,0.038619,0.000809,-0.578125,0.0,0.9832,1.0218,0.000678,0.00088,0.001159,2.989667,3.666398,0.00048244
3076521984,2389637.8,-0.001489,0.034559,0.000803,-0.578125,0.0,0.9834,1.0218,0.000717,0.000868,0.001262,2.530176,4.461989,0.00051654
3077308416,2370759.5,-0.006236,0.029602,0.00084,-0.578125,0.0,0.9834,1.0217,0.000574,0.000809,0.001147,2.561854,4.467294,0.00046322
3078094848,2351499.6,-0.003529,0.029121,0.000831,-0.578125,0.0,0.9833,1.0216,0.000699,0.000758,0.001276,2.446249,4.408072,0.00049117
3078881280,2317049.1,-0.005028,0.035809,0.000842,-0.582031,0.0,0.9834,1.0218,0.000755,0.000768,0.001214,2.481842,4.292209,0.00052042
3079667712,2298765.5,-0.004485,0.024705,0.000837,-0.566406,0.0,0.9834,1.022,0.0008,0.000748,0.001333,2.540563,4.344136,0.00049964
3080454144,2280616.4,0.008921,0.034917,0.000854,-0.558594,0.0,0.9836,1.0226,0.000583,0.000782,0.00124,2.582497,4.294147,0.00049292
3081240576,2263595.0,-0.004627,0.026606,0.00083,-0.5625,0.0,0.9839,1.0234,0.000676,0.000771,0.001203,2.387662,4.451716,0.00053476
3082027008,2231807.1,0.000689,0.042202,0.000871,-0.578125,0.0,0.984,1.0233,0.000556,0.000649,0.001122,2.681415,4.687443,0.00054476
3082813440,2216047.4,0.002551,0.031754,0.000858,-0.570312,0.0,0.984,1.0233,0.000755,0.00078,0.001196,2.552676,4.611488,0.00054283
3083599872,2199327.5,-0.002083,0.031488,0.000901,-0.570312,0.0,0.984,1.0232,0.000746,0.000753,0.001106,2.637048,4.650856,0.00054216
3084386304,2168482.6,0.001413,0.036396,0.000886,-0.574219,0.0,0.9842,1.0235,0.000817,0.000674,0.001089,2.52967,4.162074,0.00058944
3085172736,2153178.0,-0.008495,0.020747,0.000812,-0.558594,0.0,0.9841,1.0233,0.000721,0.000633,0.001259,2.272549,4.276315,0.00054392
3085959168,2138603.9,-0.000413,0.02521,0.000816,-0.554688,0.0,0.9842,1.0242,0.000739,0.000591,0.001034,2.41845,4.399114,0.00056784
3086745600,2123834.9,0.000746,0.024547,0.000827,-0.5625,0.0,0.9843,1.025,0.000655,0.000664,0.001054,2.359142,4.372996,0.00049931
3087532032,2098569.4,-0.00564,0.031475,0.00083,-0.578125,0.0,0.9846,1.026,0.00057,0.000634,0.001086,2.419266,4.231641,0.00047469
3088318464,2084938.6,-0.002815,0.029835,0.000809,-0.5625,0.0,0.9846,1.0262,0.000591,0.000713,0.001214,2.500793,4.241938,0.00047645
3089104896,2071112.8,-0.007302,0.025926,0.000802,-0.5625,0.0,0.9845,1.0266,0.000608,0.000719,0.00099,2.406066,4.32859,0.00049541
3089891328,2045757.3,0.005521,0.04667,0.000791,-0.582031,0.0,0.9844,1.0266,0.000707,0.000772,0.00107,2.565467,4.494226,0.00054861
3090677760,2032725.3,0.006297,0.035438,0.000804,-0.578125,0.0,0.9843,1.0265,0.000828,0.00082,0.00115,2.567874,4.476823,0.00052474
3091464192,2018603.4,-0.009969,0.03019,0.000825,-0.582031,0.0,0.9842,1.0262,0.000677,0.000717,0.001361,2.639715,4.378746,0.00049572
3092250624,2004784.0,0.002492,0.039594,0.000835,-0.578125,0.0,0.9843,1.0264,0.000633,0.000826,0.001298,2.58687,4.361773,0.00052513
3093037056,1979724.1,-0.001749,0.044283,0.00088,-0.570312,0.0,0.9845,1.0268,0.001287,0.000794,0.001509,2.323452,4.37354,0.00058037
3093823488,1967383.4,0.001732,0.03695,0.000929,-0.566406,0.0,0.9845,1.0266,0.00148,0.000891,0.001664,2.378236,4.222425,0.00056094
3094609920,1955181.2,-0.001417,0.030939,0.000957,-0.558594,0.0,0.9846,1.0269,0.001122,0.000929,0.001469,2.289618,4.182496,0.0005439
3095396352,1882382.0,-0.000119,0.040386,0.000931,-0.570312,0.0,0.9846,1.0267,0.000712,0.000743,0.001184,2.330148,4.4824,0.00050205
3096182784,1871232.3,0.000978,0.02809,0.000831,-0.558594,0.0,0.9847,1.0271,0.000789,0.000756,0.001079,2.395318,4.29027,0.0005333
3096969216,1859544.9,0.002855,0.021858,0.00083,-0.554688,0.0,0.9846,1.027,0.000676,0.000576,0.000955,2.376593,4.161178,0.00049155
3097755648,1847318.5,-0.000596,0.03027,0.000821,-0.566406,0.0,0.9846,1.027,0.000772,0.000677,0.000972,2.293244,4.314531,0.00049859
3098542080,1781548.4,-0.000467,0.03234,0.000848,-0.582031,0.0,0.9847,1.0267,0.0006,0.000678,0.000952,2.462281,4.414674,0.00048739
3099328512,1771241.0,0.000349,0.029028,0.000855,-0.570312,0.0,0.9846,1.0263,0.00062,0.000646,0.001052,2.483088,4.329031,0.00051549
3100114944,1759742.5,-0.003159,0.023488,0.000864,-0.574219,0.0,0.9847,1.0266,0.000661,0.00065,0.001031,2.479272,4.382209,0.00049831
3100901376,1706990.0,-0.001605,0.034744,0.00088,-0.589844,0.0,0.9849,1.0269,0.000606,0.000735,0.001041,2.819026,3.603352,0.00049172
3101687808,1697763.9,0.000616,0.031817,0.000805,-0.585938,0.0,0.9848,1.0266,0.000987,0.000852,0.001175,2.3824,4.334442,0.00055837
3102474240,1688724.0,0.003934,0.030763,0.000831,-0.582031,0.0,0.9845,1.0259,0.000682,0.000866,0.001229,2.457977,4.330659,0.0005359
3103260672,1679734.3,0.003901,0.034931,0.000837,-0.582031,0.0,0.9844,1.0253,0.000677,0.000736,0.001409,2.478404,4.369154,0.00056744
3104047104,1622703.2,0.003877,0.040269,0.000822,-0.585938,0.0,0.9845,1.0252,0.000659,0.000733,0.00111,2.559946,4.417867,0.00048278
3104833536,1614409.2,-0.000739,0.02974,0.00078,-0.585938,0.0,0.9845,1.0253,0.000955,0.000712,0.001115,2.692641,4.345424,0.00054289
3105619968,1605670.3,-0.002949,0.031661,0.000817,-0.578125,0.0,0.9844,1.0252,0.000661,0.000801,0.00116,2.634079,4.34336,0.0004619
3106406400,1597551.0,0.002421,0.030912,0.000826,-0.582031,0.0,0.9843,1.0251,0.000647,0.000756,0.001104,2.542129,4.463175,0.00048775
3107192832,1566945.5,0.002998,0.048417,0.000832,-0.589844,0.0,0.9843,1.0247,0.000627,0.000892,0.001086,2.527883,4.477621,0.00052575
3107979264,1559597.9,0.003222,0.029437,0.000839,-0.574219,0.0,0.9843,1.0245,0.000701,0.000748,0.001134,2.542283,4.318943,0.00050815
3108765696,1552315.4,-0.000234,0.027364,0.00085,-0.570312,0.0,0.9843,1.0245,0.000644,0.000764,0.001146,2.598021,4.437974,0.0005588
3109552128,1536316.6,-4.1e-05,0.035821,0.000896,-0.585938,0.0,0.9844,1.0253,0.000679,0.000719,0.000954,2.616715,4.172374,0.00052969
3110338560,1529156.9,-0.004459,0.02575,0.000856,-0.574219,0.0,0.9845,1.0255,0.000503,0.000779,0.001068,2.427257,4.335241,0.00049776
3111124992,1522093.2,0.002754,0.026338,0.000867,-0.578125,0.0,0.9845,1.0261,0.00077,0.000733,0.001028,2.56037,4.452415,0.00053418
3111911424,1514891.2,-0.001902,0.029982,0.000853,-0.574219,0.0,0.9844,1.0264,0.000694,0.000631,0.001075,2.580663,4.379601,0.000526
3112697856,1501128.6,-0.004286,0.027368,0.000814,-0.582031,0.0,0.9844,1.0266,0.000582,0.000614,0.001219,2.461846,4.220914,0.00052767
3113484288,1494345.0,0.002308,0.025378,0.000792,-0.566406,0.0,0.9845,1.0266,0.000526,0.000608,0.001183,2.529852,4.202991,0.00056892
3114270720,1487630.6,-0.005988,0.022824,0.0008,-0.558594,0.0,0.9846,1.0265,0.000689,0.000623,0.001367,2.409239,4.196922,0.00052325
3115057152,1473194.5,-0.004473,0.03906,0.000834,-0.578125,0.0,0.9846,1.0264,0.000818,0.000577,0.001156,2.436167,4.27309,0.00050221
3115843584,1466194.2,-0.00122,0.030453,0.000887,-0.582031,0.0,0.9844,1.0256,0.000836,0.000706,0.001334,2.441265,4.418869,0.00052422
3116630016,1459176.0,-0.005507,0.032452,0.000883,-0.578125,0.0,0.9843,1.0248,0.000702,0.000742,0.001142,2.591574,4.265257,0.0005621
3117416448,1452729.2,-0.000717,0.036786,0.000878,-0.570312,0.0,0.9841,1.0241,0.000806,0.000916,0.001401,2.443023,4.397067,0.00058755
3118202880,1437404.1,0.005484,0.037289,0.000848,-0.585938,0.0,0.9838,1.0233,0.000665,0.000692,0.001187,2.352556,4.303341,0.00053511
3118989312,1430952.9,-0.004186,0.029858,0.000834,-0.582031,0.0,0.9835,1.0226,0.000606,0.00064,0.00109,2.490222,4.338592,0.00051214
3119775744,1424689.3,0.004841,0.030154,0.000845,-0.582031,0.0,0.9835,1.0225,0.000759,0.000773,0.001127,2.427501,4.251985,0.00050902
3120562176,1412049.0,-0.000755,0.040643,0.000846,-0.59375,0.0,0.9834,1.0223,0.000704,0.000656,0.001043,2.490054,4.520472,0.00055449
3121348608,1405849.7,0.000561,0.021602,0.000916,-0.574219,0.0,0.9838,1.0233,0.000681,0.000596,0.000995,2.501958,4.303366,0.00052136
3122135040,1399834.4,-0.005192,0.021659,0.000992,-0.574219,0.0,0.9838,1.0229,0.00069,0.000683,0.000944,2.519364,4.261144,0.00051328
3122921472,1394002.6,-0.000616,0.024549,0.000983,-0.570312,0.0,0.9839,1.0228,0.000601,0.000563,0.000897,2.391609,4.317774,0.00056149
3123707904,1380864.4,-0.002717,0.035477,0.000862,-0.578125,0.0,0.9839,1.0225,0.000626,0.00074,0.000956,2.406892,4.198006,0.00054207
3124494336,1374777.4,-0.006138,0.031834,0.000866,-0.574219,0.0,0.9839,1.0226,0.000666,0.000809,0.001164,2.373236,4.135361,0.00050015
3125280768,1368466.8,-0.003454,0.030406,0.000864,-0.570312,0.0,0.9841,1.0232,0.000679,0.000694,0.001062,2.384756,4.201668,0.00053217
3126067200,1355475.1,0.003347,0.03763,0.000899,-0.582031,0.0,0.9842,1.0231,0.000498,0.00064,0.000891,2.865259,3.863945,0.00048342
3126853632,1349809.0,-0.000441,0.029107,0.000907,-0.570312,0.0,0.9842,1.0231,0.00069,0.00079,0.000985,2.42911,4.443592,0.00058346
3127640064,1344379.4,-0.004078,0.024739,0.000905,-0.570312,0.0,0.9842,1.0233,0.000706,0.000717,0.001174,2.363588,4.473871,0.00051297
3128426496,1338855.5,0.002314,0.029907,0.000901,-0.566406,0.0,0.9842,1.0235,0.000667,0.000794,0.001118,2.503753,4.464655,0.00061496
3129212928,1327465.1,0.000907,0.037504,0.000926,-0.570312,0.0,0.9843,1.0237,0.000599,0.000642,0.000947,2.254681,4.131171,0.00056485
3129999360,1322104.4,-0.006457,0.025829,0.000901,-0.550781,0.0,0.9842,1.0235,0.000726,0.00066,0.001004,2.261257,4.156523,0.00059663
3130785792,1316850.6,0.002458,0.026502,0.000871,-0.554688,0.0,0.9842,1.0237,0.000607,0.000616,0.001034,2.327791,4.063697,0.00053992
3131572224,1311631.4,0.002764,0.022107,0.000851,-0.5625,0.0,0.9842,1.024,0.000691,0.000653,0.00098,2.264469,4.271941,0.00052926
3132358656,1299413.9,0.000735,0.041269,0.000808,-0.59375,0.0,0.984,1.0236,0.000847,0.000698,0.001278,2.458927,4.351165,0.00044327
3133145088,1294230.6,-0.00498,0.03218,0.000811,-0.589844,0.0,0.9838,1.0231,0.000869,0.000639,0.001276,2.586825,4.364528,0.00053616
3133931520,1289041.1,0.001325,0.04202,0.000802,-0.582031,0.0,0.9837,1.0227,0.000693,0.000723,0.001208,2.488459,4.230437,0.00049821
3134717952,1277861.2,-0.001056,0.045242,0.000839,-0.589844,0.0,0.9838,1.0229,0.000521,0.000622,0.001131,2.547337,4.127686,0.00052331
3135504384,1272949.0,0.002231,0.034575,0.000812,-0.578125,0.0,0.9837,1.023,0.00111,0.000684,0.001922,2.446939,4.434236,0.00053646
3136290816,1267914.8,0.001771,0.031923,0.000805,-0.578125,0.0,0.9839,1.0233,0.000702,0.000778,0.00126,2.511773,4.560277,0.00047867
3137077248,1263143.4,-0.000587,0.035022,0.000822,-0.578125,0.0,0.9841,1.0236,0.000754,0.000738,0.001238,2.457135,4.425808,0.00052314
3137863680,1252987.8,0.003067,0.043365,0.000895,-0.582031,0.0,0.9845,1.0246,0.000753,0.000661,0.000978,2.538956,4.284869,0.00053826
3138650112,1248374.9,0.002718,0.028825,0.000884,-0.574219,0.0,0.9846,1.0255,0.000745,0.000684,0.001073,2.540512,4.245253,0.00058197
3139436544,1243775.6,-0.001582,0.024539,0.000901,-0.570312,0.0,0.9847,1.0257,0.000649,0.000657,0.001013,2.51399,4.322539,0.00054503
3140222976,1234541.4,0.002137,0.037192,0.000905,-0.578125,0.0,0.9848,1.0261,0.000517,0.000645,0.000897,2.40863,4.324352,0.00056071
