step,sps,policy_loss,value_loss,mi_loss,div_loss,kl_loss,score,mean_return,ego_enc_delta,partner_enc_delta,road_enc_delta,role_std,role_norm
871366656,52332.5,-0.004076,0.029064,0.000459,-0.410156,0.0,0.9671,0.9881,0.003377,0.003094,0.004049,11.055846,27.211296
872153088,52345.7,-0.010551,0.024374,0.000442,-0.404297,0.0,0.9672,0.989,0.003484,0.003399,0.004026,10.802908,26.120571
872939520,52323.3,0.002559,0.042527,0.000468,-0.40625,0.0,0.9674,0.9892,0.004398,0.003641,0.005346,10.957861,26.048422
873725952,52337.5,-0.013479,0.025811,0.000462,-0.421875,0.0,0.9682,0.9898,0.003363,0.003561,0.004592,11.017386,26.079147
874512384,52350.4,0.001651,0.029193,0.000424,-0.417969,0.0,0.969,0.9903,0.004193,0.00348,0.00455,11.552281,26.342834
875298816,52313.1,0.001827,0.033423,0.000505,-0.425781,0.0,0.9697,0.9911,0.003238,0.00271,0.003539,10.879606,26.809605
876085248,52326.3,-0.005698,0.032549,0.000485,-0.445312,0.0,0.9697,0.9916,0.00334,0.003635,0.004228,10.997622,24.734421
876871680,52339.4,-0.004735,0.028487,0.000539,-0.433594,0.0,0.97,0.9924,0.004327,0.003325,0.004664,10.504977,25.211121
877658112,52352.7,0.001151,0.033253,0.000459,-0.441406,0.0,0.9702,0.9928,0.003502,0.003676,0.003905,11.567716,26.221563
878444544,52331.0,-0.002506,0.044696,0.000574,-0.427734,0.0,0.9702,0.9923,0.003331,0.003693,0.006578,11.983669,26.590542
879230976,52346.2,-0.000848,0.041521,0.000691,-0.431641,0.0,0.9702,0.9914,0.003821,0.003234,0.006334,11.718909,28.326559
880017408,52359.1,-0.006465,0.030759,0.000527,-0.421875,0.0,0.9701,0.9904,0.003289,0.003017,0.004527,11.433015,27.211132
880803840,52328.4,-0.006053,0.041785,0.000511,-0.421875,0.0,0.9699,0.9902,0.003204,0.002946,0.004132,10.773857,27.010422
881590272,52341.9,-2e-05,0.031651,0.000711,-0.427734,0.0,0.9703,0.9912,0.004146,0.003849,0.004588,11.292818,26.929922
882376704,52355.1,0.00027,0.033398,0.000524,-0.431641,0.0,0.9706,0.992,0.004023,0.003785,0.004627,11.069489,25.995083
883163136,52368.0,-0.0019,0.03022,0.000591,-0.423828,0.0,0.9707,0.9926,0.004119,0.003175,0.003937,11.478439,26.562338
883949568,52351.0,-0.004792,0.038565,0.00051,-0.429688,0.0,0.9712,0.9934,0.003814,0.003599,0.005455,11.189726,27.020641
884736000,52364.9,0.003473,0.028654,0.000608,-0.460938,0.0,0.9714,0.9934,0.003046,0.00316,0.005043,11.721912,24.9522
885522432,52379.8,-0.005534,0.026151,0.000539,-0.451172,0.0,0.9715,0.9936,0.003005,0.003173,0.004297,11.647131,25.379211
886308864,52353.9,-0.001563,0.037585,0.000566,-0.441406,0.0,0.9714,0.9936,0.002822,0.002911,0.003998,12.261539,25.424744
887095296,52366.7,0.000236,0.042686,0.000574,-0.457031,0.0,0.9716,0.9939,0.003719,0.003119,0.003756,11.929586,25.832169
887881728,52381.5,-0.002562,0.033628,0.000673,-0.474609,0.0,0.9714,0.9937,0.003819,0.003219,0.004217,12.889147,27.828512
888668160,52396.0,0.001955,0.036422,0.000694,-0.480469,0.0,0.9712,0.9932,0.00313,0.003213,0.004348,12.718394,27.191006
889454592,52362.6,-0.006487,0.043589,0.000506,-0.470703,0.0,0.9712,0.993,0.003552,0.003019,0.003846,13.138006,26.765438
890241024,52377.2,0.008244,0.044397,0.000511,-0.460938,0.0,0.9717,0.9931,0.004254,0.003539,0.004437,12.574505,25.930523
891027456,52392.8,-0.006191,0.034374,0.000447,-0.464844,0.0,0.9717,0.9924,0.003491,0.003392,0.004424,12.333779,26.096157
891813888,52365.3,-0.003488,0.041372,0.000479,-0.457031,0.0,0.9719,0.9929,0.003965,0.003398,0.004264,10.374489,30.106518
892600320,52379.6,-0.002158,0.030023,0.000644,-0.451172,0.0,0.9722,0.9932,0.005066,0.003555,0.005892,11.373163,25.675907
893386752,52394.0,-0.002633,0.0255,0.000506,-0.441406,0.0,0.9721,0.993,0.004227,0.004034,0.00456,11.279512,24.780533
894173184,52408.7,-0.003334,0.02635,0.000484,-0.4375,0.0,0.9721,0.9926,0.003456,0.003743,0.004714,11.366287,26.346273
894959616,52386.1,-0.000775,0.041371,0.00053,-0.46875,0.0,0.9726,0.9931,0.003319,0.003096,0.004108,12.61257,25.71353
895746048,52401.1,0.000247,0.036716,0.000629,-0.490234,0.0,0.9727,0.9927,0.003977,0.003307,0.004562,13.153118,26.433819
896532480,52416.5,-0.002274,0.038271,0.000579,-0.488281,0.0,0.9728,0.9924,0.003251,0.003212,0.004032,12.808434,26.609663
897318912,52432.1,-0.000492,0.041319,0.000576,-0.472656,0.0,0.9729,0.9928,0.002945,0.003595,0.004195,12.406998,25.43924
898105344,52405.7,0.002282,0.048162,0.00056,-0.457031,0.0,0.9731,0.9937,0.003346,0.003546,0.004238,11.652843,25.866142
898891776,52417.2,-0.001511,0.034815,0.000591,-0.455078,0.0,0.9734,0.9945,0.00346,0.004637,0.004675,12.236717,25.34815
899678208,52429.9,-0.005458,0.028743,0.000627,-0.429688,0.0,0.9738,0.996,0.002419,0.003979,0.003658,11.879552,27.277687
900464640,52403.6,0.001451,0.043169,0.000562,-0.435547,0.0,0.9739,0.9963,0.003013,0.003372,0.003806,11.82674,26.978706
901251072,52417.5,-0.00085,0.035939,0.000544,-0.480469,0.0,0.9737,0.9957,0.003415,0.003457,0.004852,11.088773,24.453915
902037504,52432.0,0.000314,0.033066,0.000519,-0.464844,0.0,0.974,0.9962,0.003343,0.003321,0.004216,12.148239,24.289497
902823936,52446.8,-0.001147,0.026115,0.000579,-0.458984,0.0,0.9737,0.9957,0.003462,0.002947,0.004024,11.633366,25.109997
903610368,52415.6,-0.008309,0.040483,0.000556,-0.458984,0.0,0.9739,0.9965,0.004247,0.003951,0.004185,11.885095,26.370741
904396800,52431.0,-0.000632,0.033898,0.000667,-0.449219,0.0,0.9739,0.9966,0.004235,0.003482,0.004112,12.042058,25.795517
905183232,52445.7,-0.004038,0.028169,0.000515,-0.458984,0.0,0.9741,0.9968,0.003637,0.003301,0.004002,11.502868,27.143103
905969664,52421.6,-0.005214,0.037493,0.000474,-0.46875,0.0,0.9739,0.9964,0.0032,0.002732,0.003564,11.790455,25.342175
906756096,52434.1,-0.003143,0.037982,0.0005,-0.496094,0.0,0.974,0.9961,0.003398,0.003116,0.004034,12.355637,25.254105
907542528,52445.1,-0.003091,0.038171,0.000552,-0.496094,0.0,0.9742,0.9957,0.003499,0.003297,0.004396,12.749728,25.855526
908328960,52457.3,-0.005323,0.031782,0.000451,-0.482422,0.0,0.9744,0.9957,0.002849,0.003175,0.003638,12.59775,26.47784
909115392,52429.3,-0.010106,0.037513,0.000457,-0.490234,0.0,0.9745,0.9961,0.004022,0.003006,0.004055,11.75468,25.711792
909901824,52443.2,0.001131,0.034932,0.000519,-0.492188,0.0,0.9746,0.9965,0.006268,0.003145,0.004949,12.184408,23.872173
910688256,52457.8,-0.005107,0.026656,0.000548,-0.498047,0.0,0.9746,0.9966,0.003489,0.00312,0.004118,11.288744,22.490463
911474688,52435.0,-0.005482,0.039279,0.000706,-0.480469,0.0,0.9745,0.997,0.003094,0.003202,0.003786,12.554413,24.689747
912261120,52450.7,-0.006672,0.040235,0.000619,-0.470703,0.0,0.9746,0.9976,0.003241,0.003759,0.004714,12.356543,25.683722
913047552,52463.8,-0.002638,0.040054,0.000597,-0.494141,0.0,0.9746,0.9974,0.004778,0.005013,0.005053,11.499925,25.485901
913833984,52476.9,-0.005721,0.033758,0.000481,-0.498047,0.0,0.9745,0.9974,0.002788,0.004628,0.004075,11.920794,25.017441
914620416,52442.0,0.002511,0.049806,0.000535,-0.472656,0.0,0.9749,0.9978,0.003448,0.003704,0.004381,11.973472,24.610846
915406848,52454.7,0.002906,0.037834,0.000634,-0.451172,0.0,0.9749,0.9977,0.003935,0.003937,0.004245,11.796575,25.009842
916193280,52467.4,0.003358,0.030753,0.000569,-0.433594,0.0,0.9751,0.9978,0.002933,0.003289,0.003546,11.216887,25.485609
916979712,52448.0,-0.008415,0.032625,0.000557,-0.427734,0.0,0.9753,0.9984,0.004491,0.003391,0.004049,11.19529,29.025831
917766144,52460.6,-0.006381,0.038463,0.000457,-0.470703,0.0,0.9755,0.9984,0.003401,0.003438,0.004808,10.779172,24.987434
918552576,52473.1,-0.005438,0.029096,0.000633,-0.457031,0.0,0.9757,0.9983,0.002781,0.003186,0.003634,11.468052,24.237158
919339008,52485.8,-0.002462,0.028774,0.000497,-0.476562,0.0,0.9758,0.9985,0.002888,0.003469,0.003992,11.501716,24.004959
920125440,52455.6,-0.001038,0.032778,0.000518,-0.449219,0.0,0.9761,0.9992,0.003053,0.003014,0.003684,11.658031,25.021742
920911872,52470.6,-0.006759,0.025401,0.000618,-0.458984,0.0,0.9761,0.9993,0.003247,0.002949,0.003859,11.160224,24.861809
921698304,52483.7,-0.006639,0.021806,0.00055,-0.457031,0.0,0.9764,0.9998,0.003526,0.003346,0.00446,11.449763,24.518871
922484736,52496.8,-0.001463,0.019182,0.000572,-0.427734,0.0,0.9767,1.0006,0.002854,0.003072,0.003504,11.192636,24.652386
923271168,52478.1,-0.002647,0.045609,0.000529,-0.455078,0.0,0.9767,1.0005,0.004125,0.0039,0.004494,11.16255,24.937437
924057600,52491.1,0.004898,0.031988,0.000489,-0.462891,0.0,0.9768,1.0006,0.003308,0.003717,0.004123,11.390268,24.41301
924844032,52503.8,-0.004672,0.031262,0.000444,-0.464844,0.0,0.9767,1.0007,0.003311,0.0033,0.004454,10.9706,24.236919
925630464,52469.3,-0.004042,0.046966,0.000502,-0.484375,0.0,0.9771,1.0016,0.002851,0.003454,0.003888,11.914165,25.59462
926416896,52483.4,-0.00056,0.041508,0.000496,-0.507812,0.0,0.977,1.0018,0.003594,0.003799,0.004746,12.045691,23.703779
927203328,52497.2,-0.004579,0.02885,0.000528,-0.503906,0.0,0.9771,1.0021,0.003371,0.003635,0.004357,12.208894,23.393414
927989760,52509.6,0.003029,0.026277,0.000606,-0.511719,0.0,0.9769,1.002,0.002758,0.003002,0.00355,11.842388,23.963148
928776192,52484.5,-0.002431,0.037172,0.000488,-0.507812,0.0,0.977,1.0029,0.00323,0.00358,0.003738,12.582322,24.951591
929562624,52497.1,-0.004104,0.033161,0.000565,-0.460938,0.0,0.9767,1.0028,0.003351,0.003738,0.004118,12.380029,24.940536
930349056,52509.5,-0.005926,0.036528,0.000553,-0.464844,0.0,0.9762,1.002,0.00376,0.004059,0.004342,11.279556,25.071232
931135488,52489.0,-0.005025,0.038428,0.000451,-0.449219,0.0,0.9761,1.002,0.003153,0.003551,0.003593,11.023276,23.949682
931921920,52501.9,-0.006353,0.028911,0.00051,-0.453125,0.0,0.9757,1.0024,0.002826,0.00387,0.004,11.047069,24.967342
932708352,52515.2,0.000506,0.027029,0.000469,-0.449219,0.0,0.9752,1.0026,0.002929,0.00381,0.003895,11.786943,25.351654
933494784,52527.8,-0.004373,0.02575,0.000591,-0.457031,0.0,0.9748,1.0026,0.002432,0.003293,0.004228,11.245997,25.632828
934281216,52505.0,-0.012431,0.030455,0.000626,-0.455078,0.0,0.975,1.0033,0.003227,0.003443,0.004692,11.361599,26.149509
935067648,52517.6,-0.000115,0.029764,0.000555,-0.486328,0.0,0.9747,1.0034,0.002831,0.003173,0.003562,12.012286,24.862514
935854080,52530.8,-0.002819,0.027152,0.000597,-0.470703,0.0,0.9744,1.0031,0.002737,0.003025,0.003698,11.954662,24.454071
936640512,52510.6,-0.003774,0.0386,0.000597,-0.451172,0.0,0.9741,1.0032,0.003074,0.003269,0.003573,12.575138,25.08662
937426944,52522.3,-0.005957,0.027399,0.000575,-0.447266,0.0,0.9737,1.0025,0.003044,0.003191,0.003831,11.906493,26.43631
938213376,52536.3,-0.005662,0.026878,0.000611,-0.433594,0.0,0.9725,1.001,0.003597,0.002868,0.00397,11.696638,26.800842
938999808,52549.2,-0.00034,0.026638,0.000619,-0.419922,0.0,0.9719,1.0002,0.004426,0.002675,0.003634,10.480482,26.678104
939786240,52521.6,-0.001907,0.033912,0.000517,-0.414062,0.0,0.9713,0.9995,0.003497,0.002745,0.003779,10.463737,24.885906
940572672,52536.3,-0.004334,0.01986,0.000505,-0.443359,0.0,0.9707,0.9992,0.002729,0.003234,0.003798,10.636716,24.855032
941359104,52549.6,-0.008572,0.021253,0.000531,-0.443359,0.0,0.97,0.9984,0.003022,0.002926,0.003567,11.522189,25.251591
942145536,52526.3,-0.008303,0.025595,0.000773,-0.429688,0.0,0.9696,0.9984,0.002899,0.002535,0.003266,11.593817,28.704514
942931968,52540.2,-0.002925,0.021966,0.00048,-0.4375,0.0,0.9697,0.9989,0.00396,0.002554,0.003513,10.813839,25.87825
943718400,52552.8,-0.003307,0.020984,0.00045,-0.435547,0.0,0.9695,0.9992,0.003135,0.002833,0.003806,10.768943,24.888977
944504832,52564.5,-0.00792,0.021344,0.000608,-0.431641,0.0,0.9695,0.9996,0.003049,0.003063,0.003761,11.136858,25.160711
945291264,52542.3,-0.004593,0.033999,0.000553,-0.431641,0.0,0.9692,0.9994,0.003943,0.003034,0.004117,11.305941,26.554281
946077696,52555.7,-0.008062,0.034643,0.0006,-0.431641,0.0,0.969,0.9993,0.003489,0.003336,0.004168,11.39095,26.921629
946864128,52567.8,-0.008398,0.028498,0.000642,-0.414062,0.0,0.9684,0.9982,0.00311,0.003107,0.003844,11.268296,27.125141
947650560,52579.8,0.004449,0.028269,0.000632,-0.421875,0.0,0.968,0.9976,0.002375,0.002899,0.003532,10.329886,25.021572
948436992,52553.3,0.000725,0.039336,0.000678,-0.414062,0.0,0.9681,0.9972,0.003506,0.00349,0.003978,10.766363,26.049301
949223424,52564.7,-0.000884,0.030948,0.000701,-0.427734,0.0,0.9681,0.9971,0.003286,0.00368,0.004924,10.716775,24.919815
950009856,52576.4,-0.001651,0.027218,0.000603,-0.417969,0.0,0.9683,0.9979,0.002943,0.003132,0.003836,10.9287,25.744947
950796288,52548.0,-0.003522,0.042013,0.000657,-0.435547,0.0,0.9685,0.9978,0.00338,0.002837,0.004019,10.919913,26.668545
951582720,52559.6,-0.003732,0.043084,0.000583,-0.453125,0.0,0.9685,0.9971,0.003117,0.003499,0.004515,11.12609,24.384167
952369152,52572.6,-0.010175,0.029436,0.000546,-0.443359,0.0,0.9683,0.9961,0.003487,0.003063,0.003737,10.911416,23.233244
953155584,52584.7,-0.00253,0.031562,0.000473,-0.451172,0.0,0.9682,0.9961,0.002905,0.003118,0.003659,10.978899,24.778847
953942016,52549.0,0.002339,0.031494,0.000474,-0.429688,0.0,0.9683,0.9964,0.003694,0.002781,0.003649,10.976789,23.985729
954728448,52561.1,-0.006409,0.023057,0.000504,-0.431641,0.0,0.9683,0.9964,0.003839,0.002947,0.004159,10.753245,24.266485
955514880,52573.5,-0.011968,0.018401,0.000537,-0.435547,0.0,0.9685,0.9967,0.003201,0.00248,0.003887,10.765931,25.417236
956301312,52552.0,-0.002671,0.030133,0.00051,-0.425781,0.0,0.9685,0.9976,0.003058,0.002859,0.00352,10.302608,23.428808
957087744,52565.8,0.00326,0.029186,0.000547,-0.443359,0.0,0.9686,0.9982,0.005563,0.003508,0.004425,10.626587,23.907286
957874176,52579.6,-0.003703,0.020193,0.000592,-0.4375,0.0,0.9694,0.9998,0.0032,0.003022,0.00362,10.637844,23.796902
958660608,52590.5,-0.004637,0.017086,0.000559,-0.431641,0.0,0.9697,1.0007,0.004,0.003155,0.003609,10.749494,24.241928
959447040,52564.6,0.000392,0.033801,0.000552,-0.427734,0.0,0.9702,1.0011,0.003396,0.002881,0.003438,10.67853,26.641073
960233472,52576.8,-0.004343,0.022388,0.000543,-0.425781,0.0,0.9711,1.0022,0.003952,0.002776,0.00354,11.156854,26.000639
961019904,52589.8,0.001019,0.028353,0.000492,-0.439453,0.0,0.9718,1.0025,0.003698,0.003098,0.003758,10.843469,25.401928
961806336,52567.2,-0.008003,0.035734,0.000559,-0.431641,0.0,0.972,1.0028,0.003848,0.002981,0.003516,12.483057,25.246176
962592768,52580.2,0.000185,0.046853,0.000485,-0.464844,0.0,0.9719,1.002,0.003845,0.003632,0.004599,11.687548,25.988167
963379200,52593.5,0.00341,0.035691,0.000563,-0.462891,0.0,0.9716,1.0014,0.004212,0.00389,0.00451,11.491569,25.669693
964165632,52606.9,0.004002,0.033516,0.000487,-0.472656,0.0,0.9715,1.0008,0.003103,0.003317,0.004227,11.368756,25.677679
964952064,52584.3,-0.003814,0.043833,0.000591,-0.462891,0.0,0.9717,1.0013,0.004771,0.003079,0.003804,11.281174,23.650291
965738496,52597.4,0.000328,0.036975,0.000525,-0.466797,0.0,0.9715,1.001,0.003456,0.0037,0.004025,11.912392,24.803131
966524928,52609.7,-0.006304,0.036635,0.000574,-0.462891,0.0,0.9714,1.0009,0.003366,0.003684,0.00392,12.043119,25.355001
967311360,52581.2,-0.004401,0.032057,0.000548,-0.462891,0.0,0.9715,1.001,0.002826,0.002849,0.003423,11.754556,27.80061
968097792,52594.1,-0.001422,0.03193,0.000483,-0.492188,0.0,0.9722,1.0022,0.003616,0.002984,0.004251,11.502692,26.394669
968884224,52605.5,-0.005998,0.020503,0.000514,-0.46875,0.0,0.9726,1.003,0.002568,0.002645,0.003921,12.299271,24.667297
969670656,52618.5,0.000703,0.027463,0.000531,-0.458984,0.0,0.9728,1.0038,0.002477,0.002716,0.003423,12.23185,26.581999
970457088,52593.1,-0.005012,0.035947,0.000583,-0.466797,0.0,0.9733,1.0048,0.002706,0.003026,0.003895,12.501877,26.602192
971243520,52602.8,-0.002836,0.027276,0.000536,-0.455078,0.0,0.9732,1.0042,0.0031,0.002847,0.003395,12.483176,26.623211
972029952,52612.2,-0.001191,0.022367,0.000805,-0.435547,0.0,0.9737,1.0048,0.00249,0.00308,0.003335,11.755039,26.215811
972816384,52624.7,-0.000498,0.022447,0.000682,-0.421875,0.0,0.9736,1.0046,0.002352,0.002667,0.003441,10.53492,26.48255
973602816,52578.5,-0.00555,0.038,0.000587,-0.425781,0.0,0.9732,1.0038,0.003345,0.003584,0.004574,11.045794,25.291241
974389248,52588.4,-0.003996,0.030707,0.000682,-0.433594,0.0,0.9725,1.0024,0.003117,0.00358,0.004527,11.071775,24.577724
975175680,52598.2,-0.006461,0.02566,0.000744,-0.429688,0.0,0.972,1.0012,0.00288,0.003325,0.00398,10.702434,25.021505
975962112,52564.8,-0.002265,0.033674,0.000634,-0.416016,0.0,0.9713,1.0,0.003012,0.002601,0.003709,10.319936,24.882915
976748544,52575.3,-0.001326,0.0362,0.000504,-0.4375,0.0,0.9712,0.9996,0.003723,0.003191,0.004859,10.374171,24.950302
977534976,52586.0,-0.001122,0.026061,0.000515,-0.439453,0.0,0.9707,0.9984,0.003015,0.002936,0.004299,10.63632,23.915472
978321408,52598.3,-0.005134,0.021212,0.000572,-0.433594,0.0,0.9702,0.9973,0.003256,0.002814,0.003783,10.710007,24.517172
979107840,52574.4,-0.003058,0.033369,0.000524,-0.416016,0.0,0.9699,0.997,0.003027,0.003314,0.003895,10.959689,25.188137
979894272,52585.0,0.000191,0.026014,0.000548,-0.410156,0.0,0.9694,0.9962,0.002858,0.003519,0.003929,10.569817,26.434372
980680704,52595.8,-0.008872,0.022779,0.00059,-0.423828,0.0,0.9691,0.9959,0.002925,0.002931,0.003636,10.999472,27.547354
981467136,52568.8,-0.003445,0.033956,0.000566,-0.410156,0.0,0.9689,0.996,0.00273,0.003095,0.003511,11.201563,26.585278
982253568,52580.1,-0.006561,0.026731,0.000699,-0.404297,0.0,0.9685,0.9957,0.003946,0.002846,0.003767,11.206522,27.085163
983040000,52592.8,-0.007083,0.026599,0.000671,-0.400391,0.0,0.9683,0.9957,0.002652,0.002961,0.003409,10.966751,27.646856
983826432,52604.9,2.8e-05,0.021626,0.000637,-0.398438,0.0,0.968,0.9957,0.002881,0.002603,0.003603,11.065994,27.857025
984612864,52587.1,-0.006847,0.035502,0.000578,-0.433594,0.0,0.9681,0.996,0.003114,0.002662,0.003636,11.340631,28.367804
985399296,52599.9,-0.004558,0.029798,0.000617,-0.455078,0.0,0.9681,0.9964,0.002799,0.003084,0.003999,11.842667,25.773649
986185728,52612.7,-0.003118,0.022768,0.000671,-0.439453,0.0,0.9682,0.9969,0.00292,0.002976,0.003602,11.6226,24.991028
986972160,52585.3,-0.000749,0.028718,0.000858,-0.402344,0.0,0.968,0.997,0.002744,0.002583,0.003405,11.641694,25.778778
987758592,52595.5,0.000991,0.029838,0.000515,-0.416016,0.0,0.9675,0.9963,0.005867,0.002874,0.004381,11.809878,28.404003
988545024,52608.2,-0.000763,0.022744,0.000748,-0.435547,0.0,0.9675,0.9964,0.004623,0.002711,0.004685,11.092153,26.760376
989331456,52621.1,-0.000798,0.017217,0.000761,-0.423828,0.0,0.967,0.9962,0.002551,0.002604,0.003425,11.474072,28.05032
990117888,52601.0,0.000103,0.034224,0.000556,-0.427734,0.0,0.967,0.9964,0.003415,0.002828,0.003514,11.710904,27.258734
990904320,52613.6,-0.002942,0.031345,0.000636,-0.435547,0.0,0.9667,0.9965,0.003088,0.00345,0.004179,11.843451,27.489883
991690752,52623.3,-0.003394,0.033069,0.000736,-0.417969,0.0,0.9666,0.9966,0.00361,0.003316,0.003919,11.658548,26.783195
992477184,52570.1,-0.003372,0.031972,0.000584,-0.421875,0.0,0.9667,0.9973,0.003157,0.002859,0.003529,12.408924,28.728659
993263616,52580.0,-0.004806,0.033699,0.000699,-0.447266,0.0,0.9669,0.997,0.004028,0.003813,0.004036,11.305315,27.16415
994050048,52590.9,-0.001736,0.032928,0.000641,-0.460938,0.0,0.9678,0.9983,0.003245,0.003524,0.004107,11.363856,25.13728
994836480,52603.0,-0.001925,0.038946,0.000507,-0.464844,0.0,0.9687,0.9995,0.003561,0.00336,0.004375,12.02625,24.915539
995622912,52581.1,-0.006093,0.039845,0.000517,-0.451172,0.0,0.9699,1.0008,0.003741,0.003311,0.004303,11.694961,24.108212
996409344,52591.2,0.001174,0.031994,0.000509,-0.435547,0.0,0.9701,1.0013,0.004632,0.003099,0.004473,10.960412,24.75704
997195776,52602.7,0.002842,0.026537,0.0006,-0.439453,0.0,0.9706,1.0023,0.003565,0.003232,0.004001,10.52785,24.143978
997982208,52614.5,-0.006725,0.022408,0.000502,-0.441406,0.0,0.97,1.0018,0.004542,0.002951,0.003822,10.769384,25.113983
998768640,52592.2,0.000474,0.038029,0.000522,-0.419922,0.0,0.9702,1.0021,0.004497,0.003221,0.004281,10.644738,24.401159
999555072,52604.6,-0.005942,0.025375,0.000585,-0.416016,0.0,0.9704,1.002,0.003713,0.002954,0.004007,11.203665,25.233719
1000341504,52617.2,-0.009614,0.018757,0.000675,-0.414062,0.0,0.9706,1.0023,0.003024,0.002676,0.003775,11.253667,26.711096
1001127936,50935.5,-0.002496,0.035197,0.000798,-0.400391,0.0,0.9712,1.0034,0.003185,0.002873,0.003381,10.959874,27.889425
1001914368,50946.9,-0.002972,0.027644,0.000577,-0.412109,0.0,0.9716,1.0036,0.003149,0.003864,0.003721,10.601506,27.806072
1002700800,50958.2,-0.010554,0.028148,0.000598,-0.412109,0.0,0.9716,1.0038,0.003844,0.003762,0.003912,10.921631,26.145294
1003487232,50969.9,-0.011903,0.027749,0.000565,-0.423828,0.0,0.9717,1.0038,0.003862,0.003182,0.00356,11.045968,25.854239
1004273664,50951.7,-0.001437,0.048924,0.000639,-0.427734,0.0,0.9713,1.003,0.004164,0.003002,0.004719,11.344518,25.570492
1005060096,50965.1,-0.007823,0.034838,0.000519,-0.443359,0.0,0.9711,1.0023,0.003784,0.00313,0.004249,10.957059,25.598394
1005846528,50976.8,-0.009212,0.029683,0.000513,-0.449219,0.0,0.9712,1.0021,0.00412,0.002995,0.004168,11.410802,26.269928
1006632960,50951.6,-0.006679,0.036135,0.000499,-0.441406,0.0,0.9709,1.0015,0.004233,0.003027,0.004063,10.779357,23.870159
1007419392,50963.0,-0.0001,0.029685,0.000465,-0.433594,0.0,0.9708,1.0015,0.004486,0.003419,0.004523,11.137256,24.505468
1008205824,50973.5,-0.001213,0.024304,0.000486,-0.417969,0.0,0.9706,1.0016,0.003808,0.003383,0.003712,10.851415,24.859571
1008992256,50985.8,-0.001865,0.027718,0.000745,-0.427734,0.0,0.9702,1.0007,0.002999,0.003092,0.003557,10.913054,25.50803
1009778688,50966.6,0.00659,0.031896,0.000682,-0.431641,0.0,0.9706,1.0014,0.003114,0.00277,0.003887,11.110787,25.758087
1010565120,50978.6,-0.002765,0.02569,0.00055,-0.427734,0.0,0.9707,1.0019,0.002803,0.003036,0.004355,10.770645,24.498373
1011351552,50989.4,-0.003833,0.027107,0.000621,-0.429688,0.0,0.9709,1.0024,0.002763,0.003083,0.003887,10.867428,24.868229
1012137984,50957.6,-0.003185,0.029891,0.000546,-0.427734,0.0,0.971,1.0027,0.003186,0.003046,0.003694,10.570005,23.678333
1012924416,50968.3,-0.000735,0.023549,0.000523,-0.417969,0.0,0.9711,1.0034,0.003045,0.002776,0.004101,10.77945,25.558819
1013710848,50980.2,-0.002764,0.020096,0.000524,-0.408203,0.0,0.9712,1.0041,0.002448,0.002785,0.003684,10.596591,25.787891
1014497280,50991.3,-0.001314,0.021381,0.00053,-0.414062,0.0,0.9714,1.0055,0.003227,0.002597,0.003601,9.939761,25.806713
1015283712,50967.4,-0.00165,0.042497,0.000667,-0.414062,0.0,0.9714,1.0054,0.003217,0.003141,0.00363,10.476651,25.4198
1016070144,50980.2,-0.002624,0.032036,0.000733,-0.423828,0.0,0.9719,1.0055,0.003265,0.002927,0.003527,10.292546,25.224285
1016856576,50992.3,1.6e-05,0.031222,0.000663,-0.435547,0.0,0.972,1.0047,0.003113,0.002618,0.003517,11.200332,24.92639
1017643008,50971.2,0.00642,0.037105,0.000594,-0.443359,0.0,0.9724,1.005,0.003307,0.002832,0.00343,12.140861,26.874495
1018429440,50981.4,-0.00452,0.029757,0.000437,-0.431641,0.0,0.9728,1.0057,0.004156,0.003037,0.004185,10.901855,25.260231
1019215872,50994.0,-0.002328,0.028755,0.000493,-0.417969,0.0,0.9729,1.0055,0.004008,0.003503,0.0039,10.572649,24.971502
1020002304,51005.1,-0.001218,0.03026,0.00049,-0.400391,0.0,0.9726,1.0044,0.003,0.003459,0.004437,9.89686,25.028067
1020788736,50988.1,-0.005419,0.042592,0.000592,-0.408203,0.0,0.9727,1.0042,0.002984,0.003668,0.00472,10.258665,25.570675
1021575168,50999.1,0.000626,0.0331,0.000605,-0.410156,0.0,0.9727,1.0045,0.003817,0.004364,0.004086,10.45015,25.161184
1022361600,51010.2,-0.004249,0.036767,0.00048,-0.435547,0.0,0.9731,1.0049,0.003847,0.004695,0.004211,10.524228,25.569601
1023148032,51022.7,-0.00476,0.029534,0.000539,-0.4375,0.0,0.9732,1.005,0.003301,0.004472,0.004349,10.639119,25.652815
1023934464,50996.6,0.003033,0.029719,0.000533,-0.429688,0.0,0.9735,1.0058,0.002881,0.002661,0.00342,10.303945,24.227898
1024720896,51008.2,-0.00095,0.028301,0.000455,-0.445312,0.0,0.9742,1.0071,0.002852,0.002829,0.003564,10.754146,24.466909
1025507328,51021.1,-0.001368,0.021252,0.000487,-0.449219,0.0,0.9748,1.0085,0.002866,0.002964,0.003582,11.169954,24.394583
1026293760,51005.7,-0.002806,0.025866,0.000486,-0.425781,0.0,0.9754,1.0095,0.002311,0.002518,0.003058,12.234985,26.173122
1027080192,51019.9,-0.010674,0.019737,0.000508,-0.439453,0.0,0.9758,1.0106,0.00463,0.002846,0.003963,10.948747,26.328728
