step,sps,policy_loss,value_loss,mi_loss,div_loss,kl_loss,score,mean_return,ego_enc_delta,partner_enc_delta,road_enc_delta,role_std,role_norm,compliance_error
4055629824,4064749.6,0.001702,3.202736,0.001678,-0.255859,0.0,0.7014,-0.4992,0.002882,0.002833,0.003808,7.605887,30.812963,0.00034096
4056416256,4025213.2,-0.00513,2.820027,0.001794,-0.255859,0.0,0.6982,-0.5072,0.003755,0.0032,0.005046,7.293271,30.432831,0.00029499
4057202688,3939433.5,0.000977,3.091044,0.001679,-0.239258,0.0,0.6932,-0.5141,0.002956,0.003531,0.005218,7.546496,29.550817,0.00025431
4057989120,3902658.9,-0.001807,2.289173,0.001628,-0.234375,0.0,0.6882,-0.5165,0.002687,0.003075,0.004201,6.691063,29.500931,0.00026805
4058775552,3866390.1,0.006335,2.521554,0.001608,-0.239258,0.0,0.683,-0.5204,0.002272,0.003275,0.004112,6.528534,29.3085,0.00027586
4059561984,3784859.6,0.002121,2.88006,0.001633,-0.238281,0.0,0.679,-0.5185,0.003133,0.003708,0.004204,7.257661,31.02626,0.00028604
4060348416,3749856.1,0.004399,2.666451,0.001679,-0.233398,0.0,0.6779,-0.5151,0.003787,0.003747,0.005177,7.137325,30.855343,0.00030042
4061134848,3714581.8,0.005468,2.227904,0.001644,-0.223633,0.0,0.6778,-0.5123,0.003443,0.003218,0.004335,6.813644,30.366245,0.00025739
4061921280,3680694.5,-0.001809,1.942465,0.001628,-0.219727,0.0,0.6763,-0.506,0.003177,0.003192,0.004531,6.716719,29.742657,0.0002614
4062707712,3599764.3,-0.000321,2.601912,0.001712,-0.226562,0.0,0.6747,-0.5052,0.002428,0.002602,0.003506,6.048656,29.464527,0.00027513
4063494144,3568840.9,-0.001009,2.092835,0.001731,-0.21875,0.0,0.6735,-0.4992,0.003709,0.002946,0.005062,5.803069,29.066061,0.00025061
4064280576,3538094.9,0.000469,1.640665,0.001737,-0.212891,0.0,0.6729,-0.4949,0.003646,0.002972,0.00477,6.535219,30.760616,0.00028081
4065067008,3467390.1,0.00929,2.335,0.001667,-0.216797,0.0,0.6718,-0.4924,0.003172,0.003259,0.00528,6.655004,30.333355,0.00023077
4065853440,3437113.2,0.000813,2.004792,0.001567,-0.22168,0.0,0.6695,-0.4872,0.003098,0.00347,0.005363,6.937255,30.293152,0.00025096
4066639872,3407395.8,0.006546,2.428663,0.001606,-0.238281,0.0,0.6671,-0.4848,0.002706,0.002675,0.004047,6.735445,29.435133,0.00026064
4067426304,3378241.8,0.008323,2.786272,0.001639,-0.248047,0.0,0.6651,-0.492,0.002954,0.002969,0.004377,6.580615,28.800884,0.00028406
4068212736,3311916.6,0.004439,2.349501,0.001607,-0.22168,0.0,0.6635,-0.4889,0.003334,0.003418,0.005213,7.561793,29.909077,0.00029123
4068999168,3285902.6,-0.00108,2.123295,0.00164,-0.213867,0.0,0.6608,-0.4817,0.003598,0.003581,0.005727,6.249033,30.029678,0.00024428
4069785600,3260269.5,-0.00129,1.76795,0.001648,-0.205078,0.0,0.6576,-0.4663,0.003632,0.003252,0.004465,7.658199,29.544432,0.00024708
4070572032,3196691.7,0.006123,1.756828,0.001617,-0.205078,0.0,0.6541,-0.4601,0.003527,0.003419,0.005033,5.795338,28.892723,0.00024323
4071358464,3171929.7,0.000737,1.934926,0.001594,-0.219727,0.0,0.6513,-0.4514,0.002738,0.003332,0.004819,5.500467,28.849079,0.00027117
4072144896,3146993.5,0.003549,1.45512,0.001511,-0.206055,0.0,0.649,-0.4365,0.003209,0.003313,0.004005,5.484346,28.118452,0.0002755
4072931328,3123018.5,-0.002529,1.587075,0.001621,-0.21875,0.0,0.6474,-0.4307,0.003489,0.003203,0.004774,6.645678,29.867569,0.00025467
4073717760,3069414.0,0.004585,1.953824,0.001566,-0.212891,0.0,0.6447,-0.4273,0.003531,0.002973,0.004824,6.23569,29.715633,0.00024457
4074504192,3047370.8,-0.0008,2.388037,0.001579,-0.230469,0.0,0.6422,-0.4281,0.00399,0.003498,0.004907,7.563898,29.77647,0.00023648
4075290624,3025494.8,0.005019,2.194341,0.00158,-0.235352,0.0,0.64,-0.4361,0.002772,0.002727,0.003582,6.769534,29.411331,0.00024066
4076077056,2969874.7,0.008334,2.163354,0.001562,-0.22168,0.0,0.638,-0.4429,0.0027,0.00293,0.004642,5.531416,28.486599,0.00023416
4076863488,2948199.7,0.008945,2.793692,0.001681,-0.235352,0.0,0.6373,-0.4417,0.003177,0.003007,0.004203,7.813141,30.085546,0.00025555
4077649920,2927173.9,0.006231,2.761084,0.001686,-0.231445,0.0,0.6361,-0.4393,0.003507,0.004032,0.005395,7.250077,30.027914,0.00025283
4078436352,2906258.2,0.006548,2.875875,0.001657,-0.237305,0.0,0.6346,-0.439,0.003193,0.003374,0.005257,6.989598,30.083355,0.00025947
4079222784,2857472.9,-0.005505,1.568379,0.001611,-0.210938,0.0,0.6343,-0.4202,0.003373,0.002822,0.004336,6.399423,29.761297,0.00026405
4080009216,2838146.9,0.001818,1.961613,0.001557,-0.213867,0.0,0.6338,-0.4165,0.003522,0.003403,0.005137,6.446121,29.866379,0.00025877
4080795648,2819125.6,-0.000584,1.935752,0.001543,-0.208984,0.0,0.6337,-0.4123,0.003624,0.00379,0.004525,5.311802,29.161091,0.000267
4081582080,2800363.1,0.006545,2.127413,0.001628,-0.225586,0.0,0.6334,-0.4147,0.004127,0.003739,0.004024,7.346504,31.81226,0.00026289
4082368512,2755281.4,0.003588,3.343126,0.001728,-0.228516,0.0,0.6328,-0.4083,0.005778,0.004231,0.005195,7.204602,31.534155,0.00027393
4083154944,2737118.8,0.003101,2.58831,0.001741,-0.224609,0.0,0.6327,-0.4079,0.005966,0.003172,0.004445,7.457645,31.127197,0.00030355
4083941376,2719556.9,-0.005663,2.345598,0.001799,-0.235352,0.0,0.6332,-0.4021,0.005614,0.00351,0.004669,6.979247,30.75312,0.00026164
4084727808,2678197.5,-0.00714,2.224161,0.001758,-0.228516,0.0,0.6346,-0.3987,0.003479,0.003244,0.004444,6.050876,29.400488,0.00030681
4085514240,2661070.2,-0.001045,2.842836,0.001677,-0.241211,0.0,0.6358,-0.3983,0.002692,0.00277,0.003901,7.990762,32.363495,0.00029369
