step,sps,policy_loss,value_loss,mi_loss,div_loss,kl_loss,score,mean_return,ego_enc_delta,partner_enc_delta,road_enc_delta,role_std,role_norm,compliance_error
3549954048,3572855.1,-0.001318,0.587552,0.001752,-0.294922,0.0,0.8895,0.5068,0.002692,0.002632,0.004887,2.984268,10.638026,0.00042038
3550740480,3486604.2,-0.003905,0.586616,0.001711,-0.298828,0.0,0.8899,0.5134,0.002146,0.002298,0.004044,3.043566,10.295419,0.00035682
3551526912,3450797.5,0.002067,0.746967,0.001789,-0.316406,0.0,0.8903,0.516,0.003189,0.003476,0.004218,3.484833,11.184883,0.00042637
3552313344,3416070.9,-0.002497,0.657959,0.00186,-0.306641,0.0,0.891,0.5179,0.003168,0.003383,0.004752,3.408669,11.150387,0.00040989
3553099776,3384064.7,-0.001052,0.611157,0.001839,-0.302734,0.0,0.8917,0.5229,0.002858,0.003024,0.004824,3.482174,10.998363,0.00041141
3553886208,3304288.3,-0.005593,0.576918,0.00191,-0.310547,0.0,0.8917,0.5233,0.002606,0.00256,0.004228,3.3199,10.629681,0.00041508
3554672640,3273949.3,0.005508,0.551453,0.001807,-0.298828,0.0,0.8909,0.5247,0.003045,0.002655,0.004277,3.206897,10.420216,0.00045113
3555459072,3244475.5,0.004387,0.536443,0.001879,-0.300781,0.0,0.8905,0.5282,0.002802,0.002843,0.003632,3.373643,11.092482,0.00038046
3556245504,3214071.0,0.000476,0.540735,0.001885,-0.296875,0.0,0.8908,0.5328,0.001873,0.002501,0.00368,3.251989,10.956902,0.00037053
3557031936,3141027.3,0.002972,0.45169,0.001733,-0.271484,0.0,0.8909,0.5391,0.002783,0.003254,0.004354,2.935895,11.21073,0.00036031
3557818368,3114171.8,0.004508,0.276125,0.001628,-0.255859,0.0,0.8908,0.5461,0.002744,0.002589,0.00356,2.878775,10.98452,0.00036335
3558604800,3087423.2,0.00753,0.423863,0.001605,-0.269531,0.0,0.8913,0.5543,0.001814,0.002271,0.00329,2.866,10.933159,0.00035541
3559391232,3023781.3,-0.002541,0.413052,0.001525,-0.273438,0.0,0.8918,0.5635,0.002185,0.002495,0.003956,3.260969,11.291288,0.0003537
3560177664,2997687.9,-0.002435,0.550456,0.001428,-0.294922,0.0,0.8921,0.5654,0.002265,0.002691,0.004626,3.076298,11.262957,0.00039043
3560964096,2973142.8,-0.003734,0.380312,0.001488,-0.263672,0.0,0.8924,0.5695,0.002536,0.002896,0.004547,2.858994,11.383067,0.00032555
3561750528,2948804.5,-0.001513,0.396743,0.001515,-0.263672,0.0,0.8935,0.5799,0.002099,0.003242,0.004093,2.804299,11.253909,0.00033736
3562536960,2895550.3,-0.005447,0.516429,0.001714,-0.271484,0.0,0.8935,0.5842,0.003092,0.00284,0.005171,2.813977,10.827266,0.00036443
3563323392,2872579.8,0.004932,0.391159,0.001665,-0.261719,0.0,0.8939,0.5905,0.003222,0.002697,0.004147,2.627565,10.574901,0.00036093
3564109824,2844893.9,-0.001402,0.497973,0.001576,-0.28125,0.0,0.8943,0.592,0.003219,0.002779,0.004458,3.016313,10.982704,0.00039311
3564896256,2761637.5,0.003029,0.357451,0.001663,-0.265625,0.0,0.895,0.5982,0.002851,0.002484,0.003915,2.868472,11.002323,0.00033893
