step,sps,policy_loss,value_loss,mi_loss,div_loss,kl_loss,score,mean_return,ego_enc_delta,partner_enc_delta,road_enc_delta,role_std,role_norm
786432,56610.1,0.005091,3.574052,0.014771,0.999553,0.0,0.1414,-7.7317,0.068945,0.097505,0.11047,0.001943,0.174461
1572864,66492.1,0.000689,3.76741,0.003527,0.999194,0.0,0.1391,-7.6431,0.109145,0.099718,0.093129,0.010772,0.49115
2359296,70887.8,-0.001488,3.402255,0.001936,0.911976,0.0,0.1339,-7.6767,0.140151,0.136395,0.135145,0.056368,1.3316
3145728,63043.3,-0.004075,4.42591,0.0013,0.780396,0.0,0.1304,-7.7539,0.103143,0.087741,0.089063,0.266438,1.237616
3932160,65908.2,-0.003024,4.880369,0.001156,0.784383,0.0,0.1264,-7.8514,0.081062,0.086615,0.063526,0.3868,1.779711
4718592,67885.8,0.002681,4.713609,0.001146,0.791224,0.0,0.1245,-7.8964,0.061944,0.093755,0.075097,0.380313,1.899233
5505024,69371.0,2.7e-05,5.259561,0.001219,0.759618,0.0,0.1224,-7.9203,0.048719,0.069832,0.051419,0.511299,2.197879
6291456,59671.4,-0.004767,4.955026,0.001003,0.79188,0.0,0.1229,-7.8595,0.040143,0.051204,0.036773,0.543917,2.199789
7077888,61429.1,-0.004752,4.319028,0.000856,0.784118,0.0,0.1245,-7.7997,0.030535,0.050816,0.032745,0.518331,2.143
7864320,62923.4,0.003962,4.107562,0.00078,0.79035,0.0,0.125,-7.7455,0.030944,0.054758,0.035027,0.541671,2.173532
8650752,60346.1,-0.001038,4.709561,0.000734,0.834189,0.0,0.1251,-7.7172,0.033964,0.036984,0.023225,0.494977,2.363724
9437184,61688.4,-0.004677,4.794486,0.000735,0.79284,0.0,0.1262,-7.673,0.042345,0.054374,0.037033,0.508834,2.361336
10223616,62870.8,-0.003396,4.80076,0.000691,0.822941,0.0,0.127,-7.6407,0.024749,0.030316,0.028717,0.561665,2.43417
11010048,63916.8,0.010927,4.498157,0.000653,0.839774,0.0,0.1278,-7.6041,0.020193,0.031382,0.030665,0.534199,2.440234
11796480,60404.4,-0.000916,4.859693,0.000667,0.85187,0.0,0.1252,-7.6025,0.012466,0.017254,0.019832,0.578346,2.370492
12582912,61334.3,-0.006275,4.514326,0.000617,0.846717,0.0,0.1218,-7.6229,0.009349,0.017375,0.015648,0.453418,2.282909
13369344,62204.5,0.001205,4.514428,0.000572,0.830254,0.0,0.1198,-7.632,0.010665,0.016201,0.014936,0.431546,2.608962
14155776,61383.8,-0.005977,4.943996,0.000642,0.866877,0.0,0.1169,-7.6584,0.017059,0.023757,0.019906,0.452732,2.549051
14942208,62174.5,0.007725,4.241461,0.000579,0.856088,0.0,0.1189,-7.6203,0.020785,0.02918,0.022893,0.464844,2.43501
15728640,62894.5,0.00439,4.226493,0.000564,0.868669,0.0,0.1203,-7.5819,0.019146,0.034292,0.025727,0.487213,2.39556
16515072,63519.0,-0.001472,4.237986,0.000553,0.878734,0.0,0.1215,-7.5557,0.013981,0.02508,0.021366,0.495683,2.401156
17301504,61406.2,-0.001756,4.773485,0.000548,0.885767,0.0,0.1225,-7.5325,0.020631,0.019905,0.020155,0.445221,2.70605
18087936,62042.4,-0.002513,4.687714,0.000558,0.840005,0.0,0.124,-7.504,0.01453,0.014614,0.013586,0.474591,2.723246
18874368,62692.5,0.005763,4.405209,0.000558,0.835947,0.0,0.1255,-7.4763,0.020033,0.012118,0.012208,0.51537,2.608566
19660800,61815.0,0.001315,4.717519,0.000574,0.858866,0.0,0.1269,-7.4504,0.041636,0.016112,0.013283,0.564443,2.511606
20447232,62365.0,0.001562,4.496416,0.000525,0.862097,0.0,0.1253,-7.4566,0.020895,0.021898,0.017794,0.519924,2.50784
21233664,62881.7,0.001806,4.702249,0.000499,0.868317,0.0,0.1237,-7.4625,0.035138,0.014845,0.014228,0.46932,2.299517
22020096,63378.1,-0.001388,4.447687,0.000495,0.867513,0.0,0.1228,-7.463,0.030663,0.01297,0.009891,0.420967,2.809241
22806528,62751.1,0.001176,4.577039,0.000545,0.888431,0.0,0.1219,-7.4604,0.026643,0.016735,0.014496,0.470574,2.744639
23592960,63224.3,-0.000542,4.246826,0.000503,0.896928,0.0,0.1216,-7.4464,0.026833,0.013773,0.011486,0.480812,2.697008
24379392,63678.4,-0.001045,4.151553,0.000491,0.896199,0.0,0.1215,-7.4358,0.022078,0.009663,0.007602,0.467125,2.610001
25165824,62487.8,-0.001452,4.494165,0.000491,0.899711,0.0,0.1211,-7.4259,0.041828,0.026747,0.020673,0.442433,2.254397
25952256,62919.2,-0.000887,4.455391,0.000462,0.863365,0.0,0.1201,-7.4323,0.024674,0.01914,0.016505,0.392752,2.756132
26738688,63335.4,-0.005993,4.446951,0.000477,0.865789,0.0,0.1188,-7.4399,0.01502,0.013374,0.008896,0.445896,2.699797
27525120,63672.6,-0.005366,4.237241,0.000467,0.861874,0.0,0.1175,-7.443,0.022147,0.015273,0.011642,0.461846,2.65044
28311552,61837.2,0.000962,5.03087,0.000503,0.871301,0.0,0.116,-7.4485,0.012732,0.008191,0.00602,0.545586,2.427126
29097984,62214.6,-0.00451,4.56663,0.000468,0.864614,0.0,0.1139,-7.4545,0.024998,0.016943,0.013793,0.500459,2.339741
29884416,62587.6,-0.004616,4.549383,0.000436,0.864342,0.0,0.1127,-7.461,0.017583,0.015691,0.013504,0.386788,2.573445
30670848,62953.8,-8.3e-05,4.447493,0.000466,0.857166,0.0,0.1112,-7.4575,0.017429,0.016632,0.013117,0.397308,2.608728
31457280,61566.6,0.000817,4.360132,0.000486,0.902282,0.0,0.1099,-7.4391,0.015657,0.015695,0.012343,0.406145,2.597109
32243712,61817.1,-0.004213,3.999883,0.000443,0.905871,0.0,0.1083,-7.4185,0.022361,0.01644,0.015028,0.416196,2.559673
33030144,62130.3,-0.000372,3.767494,0.000426,0.915266,0.0,0.1068,-7.3969,0.018881,0.013269,0.011814,0.440165,2.460153
33816576,61637.8,-0.009718,4.257418,0.000417,0.917386,0.0,0.106,-7.3768,0.022464,0.018142,0.013097,0.301215,2.718937
34603008,61947.6,-0.002544,4.425448,0.000425,0.912012,0.0,0.1047,-7.3845,0.020012,0.013656,0.008342,0.338122,2.726378
35389440,62262.3,0.003073,4.063307,0.000429,0.900591,0.0,0.1035,-7.3817,0.019116,0.010815,0.009904,0.379921,2.498843
36175872,62569.5,-0.004477,3.772945,0.000435,0.90025,0.0,0.1026,-7.3747,0.012725,0.009912,0.008995,0.37135,2.353023
36962304,62267.4,0.003214,4.467733,0.000459,0.918302,0.0,0.1017,-7.379,0.010658,0.011372,0.008957,0.413134,2.243988
37748736,62581.6,-0.001204,3.999854,0.000426,0.928779,0.0,0.1008,-7.3847,0.011347,0.010351,0.007805,0.405378,2.296631
38535168,62883.5,0.003853,4.15056,0.000394,0.920552,0.0,0.1003,-7.3904,0.015317,0.014784,0.011596,0.260161,2.571085
39321600,62672.8,0.005201,4.70875,0.000449,0.910463,0.0,0.0995,-7.3962,0.014925,0.013325,0.010973,0.334683,2.363129
40108032,62946.5,-0.00304,3.709595,0.000408,0.937096,0.0,0.0988,-7.3776,0.01308,0.010021,0.007982,0.333627,2.370072
40894464,63201.9,0.001337,3.422677,0.000396,0.934508,0.0,0.0982,-7.3628,0.016221,0.013186,0.010542,0.317313,2.359495
41680896,63457.6,-0.003301,3.399192,0.000394,0.937414,0.0,0.0975,-7.3398,0.01287,0.010823,0.009413,0.322008,2.280467
42467328,63214.9,-0.001588,3.777078,0.000402,0.952606,0.0,0.0971,-7.3241,0.020147,0.015866,0.015117,0.246538,2.466119
43253760,63444.5,-0.002935,3.59165,0.00039,0.936629,0.0,0.0963,-7.3082,0.01261,0.013493,0.01063,0.25835,2.335688
44040192,63690.1,-0.002251,3.348458,0.000391,0.940285,0.0,0.0957,-7.2899,0.011862,0.011049,0.008143,0.256609,2.353703
44826624,63537.4,-0.006583,3.340079,0.000406,0.957359,0.0,0.0954,-7.266,0.01037,0.011662,0.008146,0.279929,2.279667
45613056,63755.2,-0.00832,3.481952,0.000374,0.956971,0.0,0.0937,-7.2624,0.006936,0.008106,0.005287,0.261967,2.299098
46399488,63975.9,0.002433,3.463017,0.000368,0.958644,0.0,0.092,-7.2538,0.006097,0.00949,0.005254,0.255646,2.232757
47185920,64187.9,0.003981,3.339618,0.000354,0.954407,0.0,0.0907,-7.2564,0.006608,0.008415,0.004587,0.223447,2.432766
47972352,63975.9,0.000651,3.639429,0.000396,0.94276,0.0,0.0892,-7.2447,0.014484,0.017225,0.010569,0.239522,2.321937
48758784,64179.8,0.002406,3.508073,0.000371,0.942402,0.0,0.088,-7.2306,0.013642,0.016671,0.009182,0.274572,2.294447
49545216,64361.1,0.001055,3.320848,0.000368,0.947225,0.0,0.087,-7.2172,0.00757,0.009495,0.006375,0.290725,2.27181
50331648,64034.3,-0.000291,3.707014,0.000385,0.948872,0.0,0.0858,-7.2078,0.014489,0.014915,0.010106,0.288554,2.162505
51118080,64244.5,0.001173,3.408204,0.000353,0.937738,0.0,0.0844,-7.2151,0.013549,0.015419,0.01209,0.228665,2.401092
51904512,63477.7,-0.003513,3.464972,0.000375,0.925492,0.0,0.0824,-7.2165,0.016021,0.015316,0.012247,0.253234,2.182366
52690944,63641.0,0.000418,3.366368,0.000374,0.932053,0.0,0.0805,-7.2101,0.006988,0.007527,0.006913,0.286729,2.16309
53477376,63435.9,-0.001841,3.597615,0.000389,0.94395,0.0,0.0795,-7.1968,0.00864,0.008901,0.008453,0.299517,2.163584
54263808,63639.2,-0.000743,3.366734,0.000352,0.942609,0.0,0.0796,-7.1599,0.011778,0.01447,0.011145,0.276268,2.105701
55050240,63833.0,-0.00389,3.395115,0.00033,0.950989,0.0,0.0796,-7.1334,0.011022,0.0161,0.012118,0.217982,2.327296
55836672,64026.0,0.002282,3.060161,0.000346,0.951046,0.0,0.0797,-7.1092,0.012518,0.016851,0.011398,0.217653,2.303412
56623104,63120.9,0.002846,3.636066,0.000374,0.948298,0.0,0.0804,-7.0713,0.008686,0.013381,0.008536,0.244643,2.186865
57409536,63295.3,-0.007035,3.483105,0.000349,0.940197,0.0,0.0816,-7.0311,0.007422,0.009907,0.006594,0.245254,2.127583
58195968,63464.3,9.8e-05,3.46906,0.000359,0.932592,0.0,0.0827,-6.9904,0.004937,0.004884,0.004372,0.275469,2.037513
58982400,62881.0,0.005453,4.033522,0.00036,0.957297,0.0,0.0839,-6.9514,0.009565,0.011046,0.008742,0.244693,2.155818
59768832,63050.6,0.001475,3.489442,0.00035,0.946812,0.0,0.0847,-6.9269,0.019912,0.021874,0.018991,0.20922,2.184565
60555264,63208.2,-0.000674,3.389119,0.000348,0.935638,0.0,0.0864,-6.8833,0.010611,0.010677,0.009768,0.226468,2.094612
61341696,63368.2,-0.008834,2.907365,0.000343,0.953185,0.0,0.088,-6.8434,0.007572,0.009985,0.007958,0.234684,2.142573
62128128,62664.0,-0.000593,3.37912,0.000361,0.948717,0.0,0.0878,-6.8115,0.006454,0.006903,0.005544,0.256717,2.108388
62914560,62839.1,0.000935,3.258524,0.000341,0.943426,0.0,0.0866,-6.7888,0.00958,0.011774,0.008609,0.271063,2.063313
63700992,63014.3,-0.003355,3.155755,0.000322,0.949387,0.0,0.0856,-6.7797,0.006862,0.008405,0.006977,0.231232,2.237287
64487424,62858.2,0.00079,3.458376,0.000357,0.947644,0.0,0.0843,-6.7637,0.008309,0.01179,0.009972,0.246291,2.200818
65273856,63016.9,1.3e-05,3.007001,0.000323,0.956232,0.0,0.0834,-6.7287,0.010402,0.017031,0.012306,0.228766,2.189268
66060288,63178.1,0.002795,2.766517,0.000329,0.94654,0.0,0.0827,-6.6926,0.00706,0.013236,0.009054,0.245477,2.175532
66846720,63340.7,-0.002797,2.790865,0.000322,0.95251,0.0,0.0818,-6.6635,0.007951,0.009823,0.006804,0.260915,2.162127
67633152,63279.2,-0.005719,3.072921,0.000321,0.95791,0.0,0.082,-6.6402,0.010586,0.014938,0.009759,0.21705,2.268012
68419584,63432.7,-0.00178,3.063342,0.00031,0.953842,0.0,0.0841,-6.5961,0.009002,0.012714,0.007856,0.218165,2.227898
69206016,63580.6,0.00203,2.761271,0.000318,0.951774,0.0,0.0863,-6.5443,0.011457,0.010075,0.00937,0.236629,2.176375
69992448,63467.9,0.001484,2.769953,0.000338,0.962814,0.0,0.0885,-6.5024,0.008334,0.010355,0.009279,0.239614,2.218127
70778880,63626.2,-0.007119,2.587916,0.000323,0.955088,0.0,0.0887,-6.4837,0.010115,0.013835,0.009268,0.234702,2.198619
71565312,63772.6,-0.003052,2.645642,0.000319,0.953548,0.0,0.0889,-6.4646,0.009816,0.013447,0.009746,0.256426,2.122988
72351744,63923.7,0.000124,2.979934,0.000302,0.942717,0.0,0.089,-6.453,0.00699,0.00947,0.006877,0.216362,2.239584
73138176,62916.0,-0.003183,3.372694,0.000335,0.943554,0.0,0.0891,-6.4235,0.005842,0.005127,0.005323,0.230915,2.102334
73924608,63065.2,-0.004619,2.624508,0.000304,0.940356,0.0,0.0888,-6.3848,0.0087,0.00823,0.007899,0.230232,2.075502
74711040,63209.8,0.003076,2.448987,0.000307,0.939174,0.0,0.0888,-6.3487,0.005502,0.00609,0.005432,0.263131,2.091603
75497472,63133.6,-0.005775,2.740898,0.000317,0.955465,0.0,0.0886,-6.3134,0.008823,0.009193,0.00912,0.292637,2.033984
76283904,63242.1,0.003568,2.593242,0.000283,0.962608,0.0,0.0897,-6.2834,0.008905,0.007404,0.007139,0.204266,2.196336
77070336,63374.5,-0.006693,2.54587,0.000303,0.953169,0.0,0.0912,-6.2376,0.011258,0.012735,0.010866,0.203927,2.179506
77856768,63512.2,0.003754,2.465902,0.000309,0.949146,0.0,0.093,-6.188,0.023698,0.008942,0.009243,0.230532,2.164737
78643200,63414.9,0.008225,2.689374,0.000318,0.948199,0.0,0.0949,-6.1324,0.009156,0.005443,0.004658,0.264244,2.131332
79429632,63552.2,-0.004179,2.42158,0.000298,0.947637,0.0,0.0963,-6.0822,0.007239,0.007225,0.00819,0.284635,2.092669
80216064,63684.5,-0.009767,2.295739,0.00028,0.951614,0.0,0.0972,-6.0396,0.009687,0.007946,0.008212,0.259366,1.921143
81002496,63798.9,-0.001758,2.291425,0.000284,0.950906,0.0,0.0978,-6.0131,0.031768,0.008753,0.008217,0.1985,2.303973
81788928,63738.4,-0.000699,2.659586,0.000296,0.95418,0.0,0.0999,-5.956,0.013944,0.011156,0.009031,0.228487,2.182048
82575360,63859.0,-0.004519,2.204027,0.000285,0.949751,0.0,0.1029,-5.8946,0.017817,0.011952,0.010448,0.227709,2.12035
83361792,63980.5,-0.002054,2.072601,0.000282,0.958252,0.0,0.106,-5.8425,0.007422,0.00552,0.005236,0.227021,2.212006
84148224,63896.5,0.003598,2.286281,0.000276,0.966729,0.0,0.1081,-5.7918,0.008306,0.007795,0.005563,0.223194,1.990637
84934656,63992.4,-0.00858,2.171518,0.000261,0.964076,0.0,0.1087,-5.7637,0.008148,0.010561,0.007401,0.19097,2.301531
85721088,63985.7,0.001138,2.185361,0.000269,0.954734,0.0,0.1096,-5.7193,0.009029,0.013909,0.008254,0.205461,2.226109
86507520,64105.9,0.007401,2.135573,0.000273,0.94873,0.0,0.1103,-5.6798,0.006657,0.0103,0.007317,0.216472,2.196221
87293952,63950.1,-0.002208,2.552356,0.000297,0.947941,0.0,0.1107,-5.6458,0.005219,0.007988,0.006011,0.265912,2.118396
88080384,64070.4,-0.005445,2.18457,0.000283,0.948138,0.0,0.1109,-5.6162,0.016183,0.012733,0.009994,0.28195,2.10332
88866816,64192.1,0.004772,2.195204,0.000263,0.952285,0.0,0.1107,-5.601,0.015746,0.012056,0.009017,0.200006,2.244267
89653248,64125.9,-0.001052,2.638534,0.000294,0.949353,0.0,0.1104,-5.5735,0.009304,0.007475,0.006093,0.222685,2.161534
90439680,64231.5,0.004837,2.334381,0.00026,0.949481,0.0,0.1145,-5.5114,0.008226,0.007239,0.006699,0.207469,2.121166
91226112,64338.6,-0.001137,2.169462,0.000262,0.948001,0.0,0.1187,-5.4448,0.007691,0.00598,0.005965,0.220566,2.107831
92012544,64424.7,-0.000677,2.118973,0.000266,0.948572,0.0,0.1231,-5.3758,0.008629,0.004884,0.005103,0.253819,2.088696
92798976,64349.3,-0.000661,2.269473,0.000257,0.970594,0.0,0.1245,-5.3364,0.02399,0.012374,0.010372,0.190255,2.202967
93585408,64444.7,0.003177,1.934438,0.000251,0.966435,0.0,0.1248,-5.288,0.009401,0.006727,0.004527,0.182431,2.216114
94371840,64552.8,-0.002341,1.798273,0.000248,0.955471,0.0,0.125,-5.2339,0.009427,0.01088,0.009345,0.194901,2.199878
95158272,64449.3,0.010321,2.188343,0.000305,0.968477,0.0,0.1254,-5.1791,0.024872,0.012449,0.009598,0.23486,2.149472
95944704,64549.3,0.00169,1.740261,0.000252,0.964343,0.0,0.1278,-5.1333,0.011834,0.012805,0.010027,0.234134,2.195925
96731136,64650.1,0.001233,1.973421,0.000251,0.954967,0.0,0.1299,-5.0896,0.010059,0.00902,0.007266,0.258241,2.107182
97517568,64736.2,-0.007653,1.913152,0.000235,0.958747,0.0,0.1311,-5.0614,0.017269,0.011807,0.008658,0.197104,2.246647
98304000,64672.1,0.005157,2.306328,0.000259,0.952274,0.0,0.1325,-5.0107,0.022023,0.010904,0.009014,0.208069,2.169498
99090432,64762.8,0.005026,1.723434,0.000237,0.962003,0.0,0.133,-4.956,0.019328,0.009249,0.007916,0.212539,2.097642
99876864,64857.8,0.001347,1.654447,0.00024,0.955237,0.0,0.134,-4.9067,0.008371,0.00592,0.005504,0.222163,2.115404
100663296,64762.2,-0.00421,2.06203,0.000257,0.960728,0.0,0.1349,-4.865,0.00637,0.004996,0.004743,0.286269,2.063714
101449728,64859.8,-0.002683,1.877001,0.000249,0.950065,0.0,0.1361,-4.8484,0.010361,0.010517,0.010042,0.179728,2.172035
102236160,64954.2,-0.008638,1.900264,0.000261,0.947226,0.0,0.1378,-4.8163,0.008428,0.007787,0.007783,0.200306,2.168608
103022592,65055.0,-0.000965,1.806998,0.000262,0.950031,0.0,0.1393,-4.7884,0.007882,0.007868,0.007255,0.208927,2.158746
103809024,64982.3,-0.00212,1.826369,0.000261,0.956228,0.0,0.1407,-4.7508,0.007246,0.00638,0.005435,0.245051,2.150802
104595456,65072.5,0.003091,1.554094,0.000242,0.962019,0.0,0.1417,-4.7084,0.013091,0.012869,0.01183,0.251002,2.109372
105381888,65162.8,0.004379,1.555269,0.000233,0.960265,0.0,0.1427,-4.6666,0.008648,0.007593,0.006951,0.239647,2.073792
106168320,65145.5,-7e-06,1.649058,0.000236,0.955999,0.0,0.1431,-4.6401,0.014736,0.008763,0.007555,0.18223,2.185611
106954752,65074.7,-0.003784,1.820264,0.000244,0.968356,0.0,0.1449,-4.5887,0.015672,0.010705,0.010009,0.190825,2.133778
107741184,65159.1,-0.001267,1.474412,0.000238,0.962795,0.0,0.1473,-4.5338,0.018311,0.011436,0.010895,0.197904,2.225552
108527616,65243.2,0.000414,1.532176,0.000228,0.955186,0.0,0.1499,-4.4792,0.006912,0.005621,0.005846,0.217962,2.104056
109314048,65130.6,-0.004845,1.768633,0.000236,0.968157,0.0,0.1512,-4.4351,0.008007,0.006177,0.006249,0.256305,2.037377
110100480,65213.6,-0.008733,1.546342,0.000229,0.965641,0.0,0.1502,-4.4263,0.018364,0.016322,0.015583,0.173309,2.152121
110886912,65302.6,-0.004387,1.601611,0.000232,0.963592,0.0,0.1485,-4.4087,0.009066,0.009214,0.007112,0.181275,2.136978
111673344,65386.3,0.000142,1.519508,0.000233,0.962984,0.0,0.1469,-4.3883,0.00787,0.008642,0.007037,0.195742,2.127342
112459776,65291.1,0.0072,1.729687,0.000256,0.965925,0.0,0.146,-4.3677,0.008875,0.008566,0.007434,0.224764,2.103465
113246208,65380.0,-0.004811,1.481248,0.000239,0.969122,0.0,0.1451,-4.345,0.007251,0.007244,0.00725,0.226575,2.13278
114032640,65470.2,-0.003423,1.485406,0.000226,0.970091,0.0,0.1443,-4.3253,0.007016,0.007055,0.007206,0.159355,2.24294
114819072,65410.5,-0.00566,1.852027,0.000244,0.975068,0.0,0.1436,-4.3117,0.012486,0.012166,0.017135,0.190089,2.204496
115605504,65481.5,0.003054,1.594959,0.000215,0.966803,0.0,0.1431,-4.2821,0.012251,0.012151,0.011117,0.192441,2.192419
116391936,65562.8,-0.004712,1.558916,0.000213,0.966462,0.0,0.1426,-4.2532,0.005616,0.0063,0.006429,0.205029,2.21797
117178368,65639.1,-0.000861,1.617751,0.000205,0.966124,0.0,0.1423,-4.2236,0.006037,0.006423,0.007048,0.215994,2.177438
117964800,65469.9,0.004428,1.710656,0.000219,0.971015,0.0,0.1404,-4.2108,0.010607,0.011203,0.011126,0.17544,2.271065
118751232,65538.5,-0.003388,1.652386,0.000222,0.954613,0.0,0.1387,-4.2037,0.014407,0.012341,0.011975,0.185833,2.181958
119537664,65564.5,0.002317,1.395465,0.000225,0.960998,0.0,0.1364,-4.1879,0.014138,0.008199,0.00735,0.208211,2.12101
120324096,65069.4,-0.000634,1.425824,0.000234,0.962011,0.0,0.1346,-4.1697,0.013011,0.008584,0.008794,0.221737,2.137789
121110528,65131.4,0.00202,1.314539,0.000226,0.955453,0.0,0.1368,-4.1386,0.025554,0.01061,0.009683,0.235156,2.139936
121896960,65180.3,0.002333,1.339482,0.000228,0.963864,0.0,0.1392,-4.1134,0.01979,0.009554,0.008856,0.270754,2.125504
122683392,65245.7,-0.002783,1.434904,0.000213,0.964644,0.0,0.1404,-4.0978,0.011789,0.007926,0.007588,0.177332,2.26929
123469824,65169.5,-0.002248,1.553443,0.000223,0.970127,0.0,0.1408,-4.0684,0.009341,0.007072,0.007941,0.196805,2.21371
124256256,65241.8,0.008507,1.501616,0.000208,0.963291,0.0,0.1393,-4.0424,0.008276,0.006874,0.00643,0.194477,2.151768
125042688,65322.0,-0.003208,1.391734,0.000212,0.96271,0.0,0.1384,-4.019,0.00952,0.007455,0.007064,0.21775,2.137164
125829120,65264.6,0.003282,1.576641,0.000222,0.961463,0.0,0.1378,-3.994,0.005937,0.005073,0.006144,0.276174,2.091633
126615552,65341.4,-0.005937,1.438319,0.000208,0.95792,0.0,0.1376,-3.984,0.012804,0.012272,0.010752,0.175112,2.164383
127401984,65421.6,-0.004092,1.368917,0.000217,0.957936,0.0,0.1365,-3.9802,0.007037,0.005599,0.006021,0.176015,2.221696
128188416,65495.5,-0.006883,1.291319,0.00021,0.957911,0.0,0.1347,-3.9674,0.008265,0.006948,0.007105,0.189448,2.222096
128974848,65161.6,-0.003174,1.476898,0.000223,0.957903,0.0,0.1337,-3.9468,0.007311,0.006351,0.005541,0.217018,2.152372
129761280,65234.5,0.006711,1.409892,0.00022,0.95868,0.0,0.1336,-3.9222,0.009982,0.010205,0.009863,0.238363,2.134098
130547712,65286.6,0.003724,1.461452,0.000224,0.954936,0.0,0.1336,-3.8964,0.009458,0.008267,0.007426,0.255548,2.054335
131334144,65352.5,-0.003171,1.515992,0.000221,0.948788,0.0,0.1338,-3.8814,0.009999,0.009916,0.009066,0.194345,2.190958
132120576,65296.0,-0.002564,1.784713,0.000238,0.957769,0.0,0.1347,-3.8582,0.013438,0.008101,0.008676,0.206585,2.118021
132907008,65367.4,0.003594,1.327187,0.000225,0.960488,0.0,0.1356,-3.841,0.010618,0.007715,0.0073,0.213124,2.138263
133693440,65443.2,0.003846,1.262617,0.000221,0.967828,0.0,0.1364,-3.8251,0.010493,0.008417,0.008611,0.23579,2.167254
134479872,65411.3,-0.002333,1.340307,0.00023,0.970214,0.0,0.1361,-3.817,0.011207,0.011719,0.009546,0.241424,2.18158
135266304,65484.3,-0.002741,1.446662,0.000206,0.958702,0.0,0.1351,-3.8161,0.011272,0.011429,0.008484,0.175896,2.251273
136052736,65563.2,-0.000252,1.318898,0.000211,0.961778,0.0,0.1338,-3.8077,0.010616,0.009449,0.007444,0.214109,2.197043
136839168,65636.9,-0.001876,1.264688,0.000214,0.97013,0.0,0.1328,-3.7988,0.007726,0.005758,0.005163,0.198462,2.22255
137625600,65593.7,-0.006179,1.173126,0.000223,0.969624,0.0,0.1332,-3.7796,0.008646,0.006826,0.006295,0.209297,2.180985
138412032,65653.1,-0.009123,1.166296,0.000234,0.962992,0.0,0.134,-3.7557,0.008801,0.007251,0.007469,0.227172,2.139739
139198464,65720.3,0.004501,1.263756,0.000278,0.964326,0.0,0.1348,-3.7352,0.012225,0.008986,0.008531,0.225004,1.945925
139984896,65659.3,-0.001984,1.26393,0.000285,0.969652,0.0,0.1354,-3.7192,0.011866,0.007989,0.008212,0.198435,2.250147
140771328,65724.7,0.002119,1.115497,0.000209,0.964235,0.0,0.1357,-3.6869,0.009032,0.009149,0.007366,0.189168,2.205927
141557760,65788.4,-0.005658,1.204286,0.000211,0.955525,0.0,0.1362,-3.6512,0.007553,0.006297,0.006435,0.20764,2.129896
142344192,65857.7,0.001145,1.126075,0.000207,0.95706,0.0,0.137,-3.6157,0.007082,0.00465,0.004494,0.235028,2.10245
143130624,65650.6,-0.000337,1.225125,0.000202,0.9629,0.0,0.1384,-3.5798,0.011741,0.00886,0.009162,0.23265,1.873016
143917056,65717.4,0.000529,1.230224,0.0002,0.970831,0.0,0.1395,-3.5556,0.012032,0.011928,0.016565,0.189426,2.223501
144703488,65779.4,0.003689,1.07827,0.000202,0.963474,0.0,0.1412,-3.5202,0.009555,0.009739,0.016371,0.202985,2.2379
145489920,65720.1,0.001904,1.255157,0.000214,0.964667,0.0,0.1428,-3.4863,0.01227,0.009002,0.02112,0.211107,2.140326
146276352,65784.2,-0.006488,1.10501,0.000211,0.956119,0.0,0.1455,-3.4438,0.010458,0.009543,0.009189,0.240013,2.098077
147062784,65850.0,0.002826,1.178892,0.000213,0.959913,0.0,0.1479,-3.4092,0.006146,0.005087,0.008587,0.262788,2.117133
147849216,65915.5,-0.001826,1.144764,0.000207,0.96058,0.0,0.1496,-3.3897,0.013102,0.00934,0.012064,0.178658,2.144824
148635648,65784.5,0.003313,1.313302,0.000221,0.959054,0.0,0.1515,-3.3609,0.006785,0.005246,0.006563,0.199273,2.134611
149422080,65847.9,-0.001886,1.084831,0.000206,0.958991,0.0,0.153,-3.3306,0.010486,0.006375,0.009206,0.20653,2.118882
150208512,65891.4,-0.002809,0.979303,0.000205,0.959615,0.0,0.1547,-3.2986,0.006751,0.005438,0.005961,0.230766,2.124198
150994944,65817.4,-0.000166,1.116152,0.000217,0.966414,0.0,0.1567,-3.2702,0.010827,0.010984,0.012187,0.269551,2.066525
151781376,65876.9,0.003585,1.01228,0.000206,0.966282,0.0,0.1572,-3.2574,0.01622,0.011747,0.012551,0.182475,2.190796
152567808,65934.8,0.000593,1.113284,0.000216,0.970751,0.0,0.1577,-3.234,0.011319,0.00952,0.01119,0.183142,2.13779
153354240,65991.5,-0.004722,0.943591,0.000217,0.970686,0.0,0.1579,-3.212,0.006955,0.006183,0.007487,0.180032,2.189934
154140672,65927.3,0.001213,0.980359,0.000214,0.964735,0.0,0.1579,-3.1831,0.009628,0.008586,0.008529,0.199657,2.163377
154927104,65981.0,-0.004444,1.11425,0.000201,0.967019,0.0,0.1584,-3.1528,0.011479,0.010694,0.01003,0.229163,2.099769
155713536,66038.0,-0.003168,1.016001,0.000202,0.961661,0.0,0.16,-3.1195,0.008766,0.008846,0.009562,0.256964,2.086213
156499968,66092.3,0.003414,1.00428,0.000196,0.961134,0.0,0.1612,-3.0977,0.011437,0.009114,0.009202,0.198926,2.234937
157286400,65825.6,-0.003127,1.114234,0.00021,0.9678,0.0,0.1629,-3.0625,0.010465,0.010117,0.011479,0.199499,2.170969
