step,sps,policy_loss,value_loss,mi_loss,div_loss,kl_loss,score,mean_return,ego_enc_delta,partner_enc_delta,road_enc_delta,role_std,role_norm
495452160,55547.6,-0.002005,0.14141,0.001236,-0.511719,0.0,0.6323,0.37,0.005567,0.005654,0.006532,31.408199,58.680214
496238592,55564.9,-0.006904,0.128203,0.001666,-0.507812,0.0,0.6297,0.3672,0.004611,0.005201,0.005251,32.282028,58.127605
497025024,55588.2,0.003384,0.117021,0.001162,-0.474609,0.0,0.6259,0.3631,0.005098,0.004614,0.004883,34.360531,51.573849
497811456,55528.9,0.00028,0.145457,0.001473,-0.527344,0.0,0.6234,0.3595,0.00477,0.004244,0.005121,28.588232,64.024422
498597888,55552.5,0.000367,0.13276,0.001241,-0.478516,0.0,0.6199,0.3544,0.005848,0.005886,0.006751,29.752647,63.484234
499384320,55576.4,-0.010727,0.111799,0.001286,-0.478516,0.0,0.6165,0.3503,0.005229,0.005144,0.005845,29.278515,61.963654
500170752,55601.0,0.000803,0.132782,0.001403,-0.480469,0.0,0.6145,0.3476,0.004772,0.004689,0.005467,30.562275,59.472534
500957184,52066.6,0.001032,0.127737,0.001808,-0.435547,0.0,0.6137,0.3463,0.00579,0.005176,0.005126,32.563786,53.021935
501743616,52085.9,0.001639,0.131492,0.001887,-0.474609,0.0,0.6136,0.3449,0.004992,0.004992,0.00537,24.757246,68.831009
502530048,52111.9,-0.001954,0.128606,0.001403,-0.470703,0.0,0.613,0.3437,0.004957,0.004653,0.004989,28.079725,63.680176
503316480,52074.0,-0.001772,0.115851,0.001301,-0.523438,0.0,0.6126,0.3432,0.004091,0.004088,0.004688,32.960197,61.813576
504102912,52100.8,-0.004667,0.128598,0.002153,-0.490234,0.0,0.6108,0.3404,0.005904,0.005667,0.005908,32.298286,60.464577
504889344,52126.4,-0.001519,0.139919,0.001541,-0.484375,0.0,0.6094,0.3379,0.005661,0.005999,0.006561,32.238228,58.796471
505675776,52151.8,-0.004852,0.131667,0.001427,-0.474609,0.0,0.6082,0.337,0.004959,0.005754,0.005707,25.931284,66.748985
506462208,52113.5,0.001379,0.150773,0.001433,-0.484375,0.0,0.6075,0.3356,0.004797,0.004647,0.005116,29.742476,67.036232
507248640,52138.3,0.000687,0.126591,0.001286,-0.507812,0.0,0.6079,0.3364,0.005867,0.005572,0.005406,32.333431,62.21101
508035072,52164.2,-0.001532,0.123052,0.001563,-0.515625,0.0,0.6076,0.3374,0.004697,0.004342,0.004213,32.49395,61.450401
508821504,52106.6,0.002624,0.125364,0.001734,-0.496094,0.0,0.6072,0.3383,0.005466,0.004578,0.005929,30.434162,58.056793
509607936,52131.9,-0.001829,0.124151,0.001612,-0.455078,0.0,0.6063,0.3377,0.005849,0.006155,0.005323,24.951426,63.991863
510394368,52158.4,-0.000278,0.123901,0.001317,-0.476562,0.0,0.6052,0.3356,0.005984,0.005868,0.004795,27.218887,60.337017
511180800,52185.1,-0.000918,0.134965,0.00163,-0.498047,0.0,0.6046,0.334,0.004801,0.005793,0.005032,28.712837,59.607647
511967232,52152.2,0.001897,0.162357,0.002221,-0.535156,0.0,0.6041,0.3311,0.005265,0.005524,0.005482,32.387672,58.500885
512753664,52177.0,-0.004621,0.14549,0.001449,-0.515625,0.0,0.6045,0.3298,0.005871,0.005763,0.005694,30.749916,61.010612
513540096,52202.2,0.006387,0.160656,0.001518,-0.5,0.0,0.6062,0.3316,0.006324,0.005652,0.005588,30.327347,62.418877
514326528,52228.4,-0.00282,0.135509,0.001144,-0.511719,0.0,0.6078,0.3334,0.005674,0.005324,0.006256,28.783163,63.911694
515112960,52191.0,-0.002518,0.138703,0.00175,-0.480469,0.0,0.6109,0.337,0.005346,0.00518,0.005177,28.616774,63.718639
515899392,52216.7,0.002323,0.119028,0.00126,-0.498047,0.0,0.6146,0.3426,0.005757,0.005362,0.004694,30.959513,59.169922
516685824,52241.9,0.000574,0.10855,0.001657,-0.515625,0.0,0.6188,0.349,0.005491,0.005565,0.004721,30.782845,57.743034
517472256,52208.0,-0.001316,0.127012,0.001558,-0.613281,0.0,0.6222,0.3541,0.004569,0.005096,0.005047,34.566444,52.726486
518258688,52233.2,-0.000977,0.121046,0.001859,-0.621094,0.0,0.6234,0.3563,0.005128,0.006443,0.006459,30.872103,58.186901
519045120,52258.4,-0.004893,0.136256,0.00154,-0.621094,0.0,0.6248,0.3587,0.006786,0.005205,0.006657,32.796486,56.29826
519831552,52282.8,-0.002382,0.131722,0.001313,-0.59375,0.0,0.6264,0.3608,0.006707,0.007169,0.006685,33.717396,55.660919
520617984,52229.1,0.001388,0.15781,0.001264,-0.542969,0.0,0.6277,0.3613,0.007588,0.006432,0.006847,34.948364,54.564342
521404416,52255.4,0.003645,0.118638,0.001989,-0.507812,0.0,0.6285,0.3627,0.005602,0.006192,0.006684,33.411503,56.965576
522190848,52281.6,-0.00165,0.131117,0.001361,-0.484375,0.0,0.6296,0.3641,0.004632,0.005113,0.004941,29.616714,61.408554
522977280,52240.7,0.009153,0.151769,0.001542,-0.460938,0.0,0.63,0.3651,0.004767,0.004338,0.004629,27.54315,63.978996
523763712,52266.7,-0.000341,0.117138,0.001453,-0.455078,0.0,0.6325,0.3714,0.006307,0.005253,0.005491,27.815472,63.129269
524550144,52292.4,-0.001111,0.102003,0.001448,-0.480469,0.0,0.6365,0.3785,0.006216,0.005278,0.00456,29.439901,60.959198
525336576,52317.8,0.006274,0.092038,0.001666,-0.476562,0.0,0.6411,0.3859,0.00513,0.004882,0.004562,30.20204,59.655602
526123008,52256.4,-0.000692,0.104539,0.001279,-0.498047,0.0,0.6446,0.3928,0.005698,0.005638,0.006312,27.948835,59.21904
526909440,52279.9,0.001475,0.114159,0.001338,-0.494141,0.0,0.6468,0.3965,0.007111,0.007039,0.007001,28.102268,59.965252
527695872,52305.1,-0.005142,0.099231,0.001443,-0.5,0.0,0.6499,0.4025,0.005622,0.005403,0.006006,29.551222,60.639023
528482304,52255.5,-0.007634,0.108372,0.001228,-0.472656,0.0,0.6518,0.407,0.005957,0.004638,0.005465,31.48575,60.746197
529268736,52279.8,-0.00395,0.112429,0.00144,-0.443359,0.0,0.6522,0.408,0.004604,0.00513,0.005576,30.302568,64.764496
530055168,52304.7,-0.000439,0.109599,0.001312,-0.460938,0.0,0.6523,0.4103,0.004967,0.004357,0.004273,29.943604,64.475533
530841600,52329.3,0.002545,0.132842,0.001375,-0.484375,0.0,0.6521,0.4103,0.004807,0.004484,0.005592,28.001219,66.58403
531628032,52272.9,-0.001716,0.145083,0.001298,-0.519531,0.0,0.6525,0.4106,0.005869,0.005486,0.005725,30.116493,61.89854
532414464,52297.7,0.002383,0.115211,0.001351,-0.507812,0.0,0.6525,0.4112,0.005726,0.006711,0.005476,32.468102,60.952179
533200896,52320.2,-0.009277,0.111724,0.001071,-0.503906,0.0,0.6519,0.4117,0.005678,0.005514,0.005284,32.433907,60.530392
533987328,52279.5,-0.001328,0.117197,0.001272,-0.507812,0.0,0.6502,0.4107,0.006674,0.005434,0.006089,31.340506,58.468182
534773760,52303.7,-0.001492,0.124619,0.001887,-0.523438,0.0,0.6477,0.4078,0.00722,0.006929,0.00601,28.858267,64.174637
535560192,52327.9,-0.003321,0.134003,0.00135,-0.625,0.0,0.6469,0.4063,0.006259,0.005865,0.00586,32.650379,60.316269
536346624,52352.3,-0.003036,0.124202,0.001294,-0.621094,0.0,0.6463,0.4042,0.005585,0.005617,0.005864,34.769909,57.268394
537133056,52295.5,-0.000121,0.137679,0.001579,-0.640625,0.0,0.6465,0.4036,0.00613,0.005274,0.00569,36.073658,55.154369
537919488,52319.6,-0.001536,0.121364,0.001533,-0.585938,0.0,0.6473,0.4049,0.005622,0.005477,0.005367,35.838768,55.084438
538705920,52342.0,0.000406,0.125494,0.00149,-0.605469,0.0,0.6481,0.4063,0.004814,0.004826,0.005187,34.963928,53.204742
539492352,52366.4,-0.005955,0.122888,0.00121,-0.648438,0.0,0.6485,0.4071,0.006259,0.005125,0.005811,32.371464,61.830166
540278784,52292.8,-0.004864,0.142997,0.001531,-0.632812,0.0,0.65,0.4116,0.005873,0.005795,0.005183,33.117943,57.682396
541065216,52316.0,0.002512,0.118158,0.001801,-0.589844,0.0,0.6509,0.4146,0.00556,0.006102,0.006244,34.167286,57.237133
541851648,52340.2,0.000217,0.104403,0.001707,-0.597656,0.0,0.6507,0.4166,0.004175,0.004658,0.005048,36.639008,57.459465
542638080,52291.3,0.000983,0.102873,0.001441,-0.574219,0.0,0.651,0.4192,0.004398,0.004223,0.00568,35.11359,54.231682
543424512,52316.2,-9.6e-05,0.107274,0.001313,-0.59375,0.0,0.6518,0.4215,0.005041,0.004557,0.006352,30.78092,61.052135
544210944,52341.0,-0.001525,0.104521,0.001784,-0.570312,0.0,0.6527,0.4233,0.0051,0.005342,0.004973,31.970507,61.446594
544997376,52365.9,-0.005448,0.094512,0.001756,-0.539062,0.0,0.6525,0.4233,0.004442,0.004131,0.004156,33.367432,61.748863
545783808,52298.3,-0.002698,0.111522,0.001995,-0.523438,0.0,0.6538,0.4256,0.004631,0.004683,0.004517,32.996475,61.333691
546570240,52321.5,-0.00458,0.098536,0.001799,-0.523438,0.0,0.6563,0.4298,0.005957,0.005201,0.00486,31.817131,60.094704
547356672,52346.1,-0.004663,0.097904,0.00138,-0.527344,0.0,0.6588,0.4356,0.004647,0.004811,0.004659,32.025272,60.146099
548143104,52309.0,0.004322,0.108884,0.001501,-0.546875,0.0,0.6605,0.4389,0.004895,0.004425,0.004925,30.867289,60.363792
548929536,52333.0,-0.005512,0.107896,0.001399,-0.550781,0.0,0.6632,0.4442,0.00458,0.006015,0.005944,32.110447,58.193428
549715968,52357.2,-0.007647,0.097451,0.001584,-0.574219,0.0,0.6665,0.449,0.004807,0.005517,0.005646,32.873421,55.688721
550502400,52381.4,-0.001425,0.080811,0.001164,-0.558594,0.0,0.6693,0.4542,0.004093,0.00584,0.004977,34.002472,56.404766
551288832,52330.9,-0.000811,0.092541,0.001766,-0.597656,0.0,0.6705,0.4565,0.006112,0.005133,0.005893,35.202389,55.771435
552075264,52352.6,0.00225,0.096345,0.001217,-0.585938,0.0,0.6706,0.4571,0.006883,0.00537,0.006073,30.563286,58.610271
552861696,52373.9,-0.004002,0.111105,0.001273,-0.59375,0.0,0.67,0.4559,0.00485,0.005312,0.005933,33.964291,57.122765
553648128,52327.9,0.00023,0.102682,0.001309,-0.601562,0.0,0.6702,0.4556,0.00581,0.005679,0.006079,35.962257,56.639832
554434560,52350.3,-0.002822,0.101523,0.00123,-0.601562,0.0,0.671,0.4567,0.005727,0.005445,0.006,36.107929,57.56321
555220992,52372.0,0.004749,0.131063,0.001278,-0.582031,0.0,0.6725,0.4579,0.005516,0.005584,0.00574,35.462215,57.891705
556007424,52392.6,-0.003265,0.120933,0.001517,-0.664062,0.0,0.6749,0.4603,0.006701,0.005213,0.005894,36.192631,51.656609
556793856,52354.0,0.000375,0.121648,0.001132,-0.667969,0.0,0.6766,0.4625,0.005151,0.004755,0.005631,35.757301,56.880707
557580288,52376.9,0.002562,0.106135,0.00131,-0.597656,0.0,0.6797,0.4673,0.006309,0.005995,0.005934,35.48814,56.851192
558366720,52397.7,-0.000621,0.096118,0.001249,-0.605469,0.0,0.6825,0.4717,0.005437,0.005048,0.004767,34.365543,56.541504
559153152,52350.0,0.003674,0.113487,0.00116,-0.59375,0.0,0.6853,0.4759,0.006422,0.005555,0.005702,36.519718,57.173107
559939584,52373.3,-0.003642,0.120609,0.001632,-0.597656,0.0,0.6876,0.4787,0.006632,0.006769,0.006962,36.496353,54.209759
560726016,52396.5,-0.002857,0.10825,0.001471,-0.570312,0.0,0.6897,0.4822,0.006329,0.006311,0.006215,30.278605,62.603741
561512448,52418.7,-0.000642,0.10291,0.001853,-0.570312,0.0,0.6929,0.4869,0.005922,0.004851,0.004887,33.502239,62.148453
562298880,52370.7,-0.00189,0.087356,0.001547,-0.554688,0.0,0.6972,0.4944,0.004297,0.004397,0.005032,34.011261,57.634041
563085312,52394.9,-0.006991,0.075842,0.001975,-0.523438,0.0,0.701,0.5012,0.005085,0.005313,0.005362,34.336845,58.152084
563871744,52418.3,0.001478,0.09268,0.001133,-0.558594,0.0,0.7042,0.5076,0.006663,0.005676,0.005434,32.036797,62.492393
564658176,52442.0,-0.006559,0.113574,0.001457,-0.617188,0.0,0.7063,0.5114,0.006971,0.006883,0.005477,31.241426,57.619141
565444608,52414.9,-0.000981,0.11323,0.00131,-0.613281,0.0,0.7083,0.5159,0.006602,0.00563,0.006319,34.62669,52.992397
566231040,52431.3,-0.004531,0.099879,0.001153,-0.546875,0.0,0.7095,0.5182,0.005606,0.005356,0.006263,33.628147,56.143181
567017472,52454.4,-0.000588,0.101969,0.001385,-0.527344,0.0,0.7092,0.5196,0.005273,0.004642,0.00544,32.161491,60.772015
567803904,52425.1,-0.003257,0.098479,0.001394,-0.519531,0.0,0.7093,0.5217,0.005242,0.005237,0.004644,34.446789,66.477936
568590336,52448.8,-0.002353,0.116606,0.001292,-0.550781,0.0,0.7093,0.5219,0.005201,0.006214,0.007363,32.253105,65.158516
569376768,52472.2,-0.011675,0.093089,0.001364,-0.574219,0.0,0.7103,0.5235,0.005781,0.00618,0.006858,34.659115,61.977287
570163200,52495.2,-0.003414,0.106537,0.001687,-0.554688,0.0,0.7121,0.5253,0.005014,0.00568,0.005741,35.033337,59.737038
570949632,52473.3,-0.006634,0.102802,0.001249,-0.523438,0.0,0.7139,0.5279,0.005683,0.004358,0.005128,33.291576,62.274364
571736064,52494.8,-0.00396,0.083816,0.001567,-0.53125,0.0,0.7154,0.531,0.005646,0.004923,0.004793,34.16412,62.684536
572522496,52517.5,-0.003401,0.089396,0.002183,-0.523438,0.0,0.7173,0.5344,0.006525,0.004494,0.005482,34.682423,62.29068
573308928,52472.6,-0.005145,0.102273,0.001818,-0.550781,0.0,0.7191,0.5377,0.005048,0.005063,0.005186,35.407715,64.772346
574095360,52494.9,-0.00319,0.098921,0.00153,-0.523438,0.0,0.7213,0.5398,0.006079,0.006225,0.006492,37.502106,63.975067
574881792,52517.4,-0.001202,0.103238,0.001366,-0.527344,0.0,0.7227,0.5409,0.00579,0.005608,0.006581,35.038189,63.915611
575668224,52540.2,-0.006267,0.102142,0.001607,-0.539062,0.0,0.7237,0.5409,0.005263,0.006186,0.007047,36.240242,65.204956
576454656,52500.9,0.003432,0.106606,0.001926,-0.515625,0.0,0.7247,0.5418,0.0056,0.00449,0.005346,33.013783,65.358749
577241088,52523.3,-0.002222,0.10178,0.002026,-0.515625,0.0,0.7252,0.5423,0.0048,0.005089,0.005132,30.00419,67.213509
578027520,52546.1,0.006622,0.108604,0.001745,-0.490234,0.0,0.726,0.5434,0.005713,0.004774,0.005469,31.376375,62.897167
578813952,52492.9,-0.002397,0.09548,0.001394,-0.496094,0.0,0.7272,0.5441,0.004616,0.004367,0.005047,30.316053,63.38023
579600384,52516.2,-0.001014,0.082559,0.001589,-0.53125,0.0,0.7279,0.5455,0.004023,0.004219,0.005027,32.014805,62.146816
580386816,52539.7,0.002795,0.085353,0.001507,-0.550781,0.0,0.729,0.5473,0.004617,0.00437,0.004849,32.717285,62.512817
581173248,52561.1,-0.001636,0.084484,0.001333,-0.570312,0.0,0.7306,0.5496,0.003945,0.004744,0.004687,32.792412,62.975876
581959680,52525.9,-0.00326,0.103812,0.001238,-0.609375,0.0,0.7319,0.5512,0.004157,0.004799,0.005637,33.775139,55.15678
582746112,52548.1,-0.004548,0.113404,0.001109,-0.585938,0.0,0.7343,0.5536,0.005461,0.005632,0.006812,34.845863,51.672756
583532544,52570.8,0.002132,0.106417,0.001431,-0.609375,0.0,0.7351,0.5549,0.006181,0.00688,0.005811,33.587292,51.759888
584318976,52540.2,-0.000746,0.108642,0.001326,-0.578125,0.0,0.7352,0.5558,0.005123,0.005103,0.004594,34.097099,59.07811
585105408,52560.8,0.003941,0.095632,0.001368,-0.546875,0.0,0.7353,0.5565,0.004812,0.005032,0.004646,34.003525,59.516502
585891840,52582.7,-0.001431,0.088795,0.001317,-0.605469,0.0,0.7355,0.5575,0.004725,0.004963,0.005238,30.534439,57.465893
586678272,52604.0,-0.001304,0.07817,0.001266,-0.597656,0.0,0.7365,0.559,0.003939,0.004608,0.0045,31.807035,57.800995
587464704,52558.8,-0.00061,0.0897,0.00133,-0.632812,0.0,0.7372,0.562,0.004615,0.005297,0.004826,36.686962,56.107758
588251136,52581.0,-0.004126,0.080479,0.00135,-0.628906,0.0,0.7384,0.5651,0.005669,0.005111,0.004907,37.135082,56.092754
589037568,52601.0,-0.003334,0.07772,0.001504,-0.683594,0.0,0.7391,0.5671,0.004286,0.004525,0.00479,37.795547,55.414284
589824000,52622.5,0.001933,0.082781,0.001362,-0.703125,0.0,0.7398,0.5678,0.004974,0.004906,0.004524,34.637901,56.642715
590610432,52588.6,-0.006979,0.110913,0.001326,-0.6875,0.0,0.7408,0.5682,0.005625,0.007209,0.007278,36.832985,53.77879
591396864,52608.6,-0.00337,0.102044,0.001411,-0.652344,0.0,0.7424,0.5693,0.005604,0.006804,0.006463,35.989246,55.037346
592183296,52630.9,0.000544,0.083318,0.00159,-0.628906,0.0,0.7432,0.5704,0.004707,0.005137,0.004979,36.539608,54.322235
592969728,52587.9,0.003205,0.101995,0.001518,-0.625,0.0,0.7435,0.5713,0.004698,0.004727,0.004507,37.454548,56.733284
593756160,52610.1,0.001912,0.090147,0.001412,-0.636719,0.0,0.7438,0.5728,0.004789,0.005262,0.00477,32.059608,61.554375
594542592,52629.3,-0.000794,0.093588,0.001148,-0.679688,0.0,0.7451,0.5755,0.00424,0.005067,0.004899,34.69931,58.976921
595329024,52651.7,-0.004385,0.081699,0.001309,-0.699219,0.0,0.7482,0.5801,0.004491,0.005804,0.004672,37.136982,55.581047
596115456,52616.0,-0.009717,0.099094,0.001093,-0.695312,0.0,0.7508,0.5838,0.005901,0.005976,0.00553,38.65786,52.526028
596901888,52637.8,-0.001366,0.073436,0.001197,-0.605469,0.0,0.7528,0.5875,0.0048,0.004573,0.004854,38.082359,57.299988
597688320,52659.7,-0.007257,0.084788,0.001379,-0.628906,0.0,0.7545,0.5904,0.004457,0.004091,0.004507,37.43317,58.001701
598474752,52622.2,-0.002851,0.088482,0.001617,-0.613281,0.0,0.7551,0.5919,0.004381,0.004054,0.004735,35.534462,59.426102
599261184,52643.8,-0.006179,0.074032,0.00157,-0.640625,0.0,0.755,0.5924,0.004812,0.004477,0.003958,36.661537,58.392403
600047616,52665.7,0.00016,0.080296,0.001566,-0.605469,0.0,0.755,0.5924,0.004815,0.004522,0.004736,37.816174,57.717468
600834048,52687.7,-0.006224,0.074895,0.001572,-0.59375,0.0,0.7549,0.5923,0.004516,0.004719,0.004162,35.378826,58.617165
601620480,52639.3,-0.00199,0.08987,0.002627,-0.550781,0.0,0.7551,0.5934,0.004496,0.004433,0.004793,32.708263,62.41124
602406912,52661.6,0.000608,0.076436,0.00148,-0.558594,0.0,0.7554,0.595,0.004722,0.004076,0.004391,31.192575,60.83778
603193344,52683.9,-0.004072,0.083237,0.001881,-0.570312,0.0,0.7555,0.5968,0.004545,0.005257,0.005324,33.097168,57.314095
603979776,52638.0,-0.006408,0.096648,0.001666,-0.59375,0.0,0.7546,0.5962,0.004325,0.004694,0.005562,34.920288,54.927582
604766208,52660.0,0.004645,0.079192,0.001216,-0.574219,0.0,0.7536,0.5964,0.004587,0.004932,0.005534,34.095604,56.239464
605552640,52682.0,-0.002853,0.084827,0.001455,-0.578125,0.0,0.7528,0.5968,0.004216,0.005169,0.005447,33.452713,59.635345
606339072,52703.7,0.000146,0.087066,0.001035,-0.5625,0.0,0.7527,0.598,0.006344,0.005227,0.005653,33.775311,60.216164
607125504,52676.6,-0.005863,0.08124,0.001378,-0.5625,0.0,0.7531,0.5989,0.004349,0.005328,0.005212,33.775757,60.488243
607911936,52699.1,0.002673,0.08762,0.001443,-0.570312,0.0,0.7546,0.6011,0.005322,0.005921,0.005718,34.770493,59.934021
608698368,52721.3,-0.005549,0.079756,0.001283,-0.542969,0.0,0.7553,0.6016,0.004874,0.005715,0.004554,35.196644,60.930157
609484800,52672.0,-0.002297,0.066595,0.00129,-0.527344,0.0,0.7553,0.6024,0.003503,0.003746,0.003925,35.239861,63.37759
610271232,52694.5,-0.000419,0.091406,0.001678,-0.542969,0.0,0.7559,0.6045,0.004929,0.00519,0.005989,34.605412,64.622833
611057664,52716.7,-0.002939,0.100097,0.00151,-0.609375,0.0,0.7567,0.6058,0.005813,0.006466,0.005986,32.996464,63.267326
611844096,52736.1,-0.001128,0.088418,0.001637,-0.597656,0.0,0.7587,0.6094,0.005732,0.005066,0.005743,35.426346,61.58828
612630528,52699.2,0.00091,0.09193,0.001566,-0.582031,0.0,0.7609,0.6126,0.00625,0.004605,0.006131,35.896545,56.797436
613416960,52720.9,-0.005371,0.085912,0.001313,-0.628906,0.0,0.762,0.6139,0.004984,0.00466,0.00536,35.672913,57.323986
614203392,52739.9,-0.000349,0.082629,0.001281,-0.609375,0.0,0.7629,0.6149,0.005219,0.005338,0.005975,37.736378,57.863892
614989824,52761.1,-0.00979,0.07903,0.001582,-0.632812,0.0,0.7632,0.6152,0.004955,0.005034,0.004538,38.303066,54.019958
615776256,52720.1,-0.00172,0.082396,0.001543,-0.601562,0.0,0.7639,0.6164,0.004115,0.003845,0.003912,34.495586,58.839703
616562688,52741.4,-0.006053,0.066686,0.00131,-0.609375,0.0,0.7654,0.6185,0.003095,0.004154,0.004039,35.184799,57.841698
617349120,52763.6,-0.002197,0.073141,0.001372,-0.605469,0.0,0.7671,0.6211,0.004688,0.004896,0.00493,35.054722,55.026237
618135552,52718.0,0.004209,0.073438,0.001351,-0.644531,0.0,0.7685,0.6242,0.004243,0.00419,0.004616,37.027973,55.572418
618921984,52739.2,-0.002016,0.09623,0.001447,-0.65625,0.0,0.7691,0.625,0.004765,0.00552,0.00442,37.375401,55.482552
619708416,52760.4,0.002615,0.077364,0.001488,-0.648438,0.0,0.7698,0.6269,0.004166,0.005815,0.004171,34.486877,59.158997
620494848,52780.9,-0.007298,0.07905,0.001406,-0.742188,0.0,0.7708,0.6285,0.005804,0.00553,0.004814,37.514317,55.148449
621281280,52734.3,-0.007352,0.091398,0.001211,-0.703125,0.0,0.7722,0.6296,0.004839,0.005363,0.005054,37.958546,48.811546
622067712,52755.3,-0.005392,0.077011,0.001557,-0.65625,0.0,0.773,0.6299,0.005037,0.005375,0.005162,37.170696,51.486538
622854144,52776.1,-0.002868,0.090657,0.00181,-0.683594,0.0,0.7725,0.6291,0.004294,0.004972,0.004747,36.770809,54.447582
623640576,52747.0,-0.002921,0.097767,0.001235,-0.683594,0.0,0.772,0.6282,0.004251,0.005105,0.00513,35.244061,56.252518
624427008,52768.0,-0.00139,0.074707,0.001435,-0.679688,0.0,0.7698,0.6266,0.005928,0.004703,0.006571,37.500053,55.342537
625213440,52789.0,-0.004039,0.078633,0.001729,-0.667969,0.0,0.7678,0.6241,0.006285,0.00529,0.005749,37.802334,54.406246
625999872,52809.8,0.001503,0.083507,0.001312,-0.710938,0.0,0.7656,0.6217,0.004035,0.00405,0.004358,38.5303,53.344589
626786304,52765.7,0.002236,0.099643,0.001207,-0.660156,0.0,0.7644,0.6199,0.004353,0.005644,0.006235,38.607506,49.995659
627572736,52787.0,-0.00815,0.084626,0.001425,-0.652344,0.0,0.7643,0.6194,0.00459,0.005774,0.005413,33.612606,58.758163
628359168,52808.1,-0.003351,0.08875,0.001246,-0.640625,0.0,0.7641,0.62,0.004776,0.006088,0.005456,35.681648,57.714428
629145600,52775.4,-0.001286,0.074324,0.001725,-0.617188,0.0,0.7638,0.6196,0.004074,0.004508,0.004585,35.750576,56.138184
629932032,52796.1,-0.003249,0.087585,0.001635,-0.625,0.0,0.7632,0.6187,0.005424,0.005319,0.005406,35.055187,55.754631
630718464,52816.3,-0.00814,0.084104,0.001259,-0.59375,0.0,0.7636,0.6182,0.005175,0.005181,0.005511,35.47456,56.653679
631504896,52836.8,0.001175,0.099893,0.002274,-0.609375,0.0,0.7644,0.6182,0.005503,0.004804,0.005937,36.930428,58.007568
632291328,52808.0,0.003683,0.091453,0.001927,-0.625,0.0,0.7653,0.6194,0.004701,0.004509,0.005516,33.20974,60.900864
633077760,52826.8,-0.011824,0.079732,0.002173,-0.628906,0.0,0.7667,0.621,0.00458,0.005202,0.005495,35.954163,57.159927
633864192,52846.1,-0.001005,0.067548,0.001834,-0.644531,0.0,0.7682,0.6228,0.003576,0.003758,0.004132,36.350239,57.312096
634650624,52823.6,0.002576,0.090743,0.001758,-0.644531,0.0,0.7696,0.6245,0.004085,0.004679,0.005255,38.644371,55.279491
635437056,52844.3,0.001119,0.101083,0.001405,-0.703125,0.0,0.7701,0.6238,0.004268,0.00539,0.005689,38.324371,54.796791
636223488,52864.8,-0.002997,0.088691,0.001665,-0.640625,0.0,0.7704,0.6246,0.004424,0.006682,0.004826,33.069622,56.175133
637009920,52885.4,-0.006765,0.073616,0.001165,-0.6875,0.0,0.7706,0.6258,0.004391,0.005891,0.004731,33.543583,52.816772
637796352,52862.2,-0.001129,0.081721,0.001403,-0.660156,0.0,0.7703,0.6259,0.004456,0.004929,0.005003,33.115273,51.711651
638582784,52882.6,0.001564,0.077096,0.002005,-0.664062,0.0,0.7698,0.6264,0.004929,0.005751,0.005541,34.744423,51.31086
639369216,52903.1,-0.006755,0.081416,0.001291,-0.667969,0.0,0.7691,0.6265,0.005604,0.006258,0.00627,34.729801,53.207359
640155648,52923.9,-0.003393,0.074627,0.001146,-0.714844,0.0,0.7685,0.6258,0.006392,0.006263,0.006464,35.66478,52.352699
640942080,52904.8,-0.000821,0.090079,0.001253,-0.769531,0.0,0.769,0.6268,0.006832,0.007018,0.005608,35.147957,48.738701
641728512,52925.8,-0.008569,0.073786,0.001323,-0.742188,0.0,0.7692,0.627,0.006749,0.006344,0.005426,35.736664,47.602901
642514944,52945.3,0.00074,0.077143,0.001739,-0.679688,0.0,0.7691,0.6274,0.004825,0.005104,0.004943,36.637993,48.601665
643301376,52925.4,-0.005043,0.083841,0.001253,-0.640625,0.0,0.7691,0.6271,0.004564,0.004599,0.005222,35.496269,52.145275
644087808,52945.1,-0.00276,0.091329,0.001142,-0.667969,0.0,0.7688,0.626,0.005007,0.005536,0.005807,35.14109,53.746849
644874240,52965.6,-0.000347,0.093195,0.001443,-0.609375,0.0,0.7689,0.6257,0.004957,0.006393,0.006342,29.956974,52.401695
645660672,52985.7,-0.001869,0.109995,0.001468,-0.609375,0.0,0.7686,0.6235,0.004018,0.006042,0.004705,30.807016,53.060741
646447104,52939.7,0.001741,0.090772,0.001435,-0.644531,0.0,0.7693,0.6239,0.006638,0.00589,0.005012,34.042435,53.968536
647233536,52959.8,-0.003926,0.077979,0.001409,-0.660156,0.0,0.77,0.6258,0.005062,0.005103,0.00549,34.940075,49.793175
648019968,52977.6,-0.00349,0.07261,0.001199,-0.632812,0.0,0.771,0.6278,0.005583,0.006125,0.005238,34.514637,50.174026
648806400,52949.7,0.000518,0.09038,0.001228,-0.695312,0.0,0.7714,0.6289,0.004821,0.004554,0.006002,31.360785,49.647301
649592832,52969.7,-0.003374,0.095022,0.001128,-0.710938,0.0,0.7717,0.629,0.005577,0.006755,0.007099,32.241161,49.287415
650379264,52990.3,0.002271,0.073487,0.001068,-0.707031,0.0,0.7723,0.6301,0.005145,0.006261,0.006832,33.16029,47.713554
651165696,53010.4,-0.003737,0.069572,0.001035,-0.695312,0.0,0.7724,0.6301,0.003775,0.004202,0.00597,35.637363,48.516705
651952128,52976.4,0.001527,0.097034,0.001233,-0.730469,0.0,0.7734,0.6309,0.004517,0.004757,0.005848,38.648384,49.673897
